phase,symbol,month,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
later,AAPL,2018-11,F1_recency,60,0.5411568409343714,0.09725432863545883,0.2524322401340448,0.5205784204671857,0.8064516129032258,0.27586206896551724,0.7666666666666667,False
later,AAPL,2018-12,F1_recency,53,0.5712074303405573,0.14876840780186812,0.2554381236865307,0.5743034055727554,0.7894736842105263,0.35294117647058826,0.6981132075471698,False
later,AAPL,2019-01,F1_recency,63,0.4573804573804574,-0.12603755744009754,0.25211007996436846,0.4760914760914761,0.8378378378378378,0.07692307692307693,0.873015873015873,False
later,AAPL,2019-02,F1_recency,2,,0.0,0.3562636074786551,,,0.0,1.0,True
later,AAPL,2018-11,F2_equal,60,0.6262513904338154,0.28001888556827803,0.25049160393742603,0.6451612903225807,0.8387096774193549,0.41379310344827586,0.7166666666666667,False
later,AAPL,2018-12,F2_equal,53,0.5007739938080495,0.0016837880371435127,0.3342213897787733,0.5092879256965944,0.7368421052631579,0.2647058823529412,0.7358490566037735,False
later,AAPL,2019-01,F2_equal,63,0.5784823284823285,0.1775335718988042,0.2725644790519098,0.5083160083160083,0.8108108108108109,0.34615384615384615,0.746031746031746,False
later,AAPL,2019-02,F2_equal,2,,0.0,0.4590555618167934,,,0.0,1.0,True
later,AAPL,2018-11,F2_recency,60,0.5216907675194661,0.06071254220575628,0.3303792320269772,0.5973303670745272,0.8709677419354839,0.1724137931034483,0.85,False
later,AAPL,2018-12,F2_recency,53,0.544891640866873,0.09224355319200224,0.34912633675770494,0.4938080495356037,0.7368421052631579,0.35294117647058826,0.6792452830188679,False
later,AAPL,2019-01,F2_recency,63,0.5420997920997921,0.11846207846084768,0.28805235449195027,0.5072765072765073,0.8918918918918919,0.19230769230769232,0.8571428571428571,False
later,AAPL,2019-02,F2_recency,2,,0.0,0.6032502770588581,,,0.0,1.0,True
later,AMZN,2018-11,R1_equal,60,0.5277777777777778,0.055978284637523995,0.2844212127969923,0.5173611111111112,0.6388888888888888,0.4166666666666667,0.6166666666666667,False
later,AMZN,2018-12,R1_equal,54,0.5323308270676692,0.061928224614379454,0.2584394215807982,0.6225563909774435,0.5789473684210527,0.4857142857142857,0.5370370370370371,False
later,AMZN,2019-01,R1_equal,63,0.44263157894736843,-0.11775013847245042,0.272779513025182,0.3821052631578947,0.6052631578947368,0.28,0.6507936507936508,False
later,AMZN,2019-02,R1_equal,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,R1_recency,60,0.4513888888888889,-0.11261065411536271,0.2996426604187526,0.537037037037037,0.19444444444444445,0.7083333333333334,0.23333333333333334,False
later,AMZN,2018-12,R1_recency,54,0.5030075187969925,0.006554735253444622,0.2615589933765071,0.437593984962406,0.2631578947368421,0.7428571428571429,0.25925925925925924,False
later,AMZN,2019-01,R1_recency,63,0.40421052631578946,-0.18862382502860303,0.27897831271454027,0.4084210526315789,0.3684210526315789,0.44,0.4444444444444444,False
later,AMZN,2019-02,R1_recency,2,0.5,0.0,0.2742112028946788,1.0,0.0,1.0,0.0,True
later,AMZN,2018-11,F1_equal,60,0.5138888888888888,0.02723168561657922,0.267106988666287,0.5370370370370371,0.5277777777777778,0.5,0.5166666666666667,False
later,AMZN,2018-12,F1_equal,54,0.606015037593985,0.20770247549870044,0.23183241241765348,0.6270676691729323,0.5263157894736842,0.6857142857142857,0.3888888888888889,False
later,AMZN,2019-01,F1_equal,63,0.49684210526315786,-0.006186882248897459,0.27251657027097936,0.44105263157894736,0.47368421052631576,0.52,0.47619047619047616,False
