phase,symbol,month,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
train_forward_oof,AAPL,2018-04,B1,63,0.5579637096774194,0.12157344839459235,0.2518960975849331,0.625,0.7096774193548387,0.40625,0.6507936507936508,False
train_forward_oof,AAPL,2018-05,B1,66,0.5139794967381175,0.02884636720764711,0.24994064401295563,0.5088536812674744,0.6486486486486487,0.3793103448275862,0.6363636363636364,False
train_forward_oof,AAPL,2018-06,B1,63,0.3935185185185185,-0.21080522784319533,0.2501659632809341,0.3425925925925926,0.4166666666666667,0.37037037037037035,0.5079365079365079,False
train_forward_oof,AAPL,2018-07,B1,60,0.47985347985347987,-0.03863074974250641,0.2501473134229015,0.46153846153846156,0.4358974358974359,0.5238095238095238,0.45,False
train_forward_oof,AAPL,2018-08,B1,69,0.6388888888888888,0.24839788620727343,0.24743360112644072,0.7331154684095861,0.6666666666666666,0.6111111111111112,0.5942028985507246,False
train_forward_oof,AAPL,2018-03,B2,62,0.45416666666666666,-0.09283444198266944,0.31467267242081376,0.45833333333333337,0.375,0.5333333333333333,0.41935483870967744,False
train_forward_oof,AAPL,2018-04,B2,63,0.46169354838709675,-0.07779832024680092,0.3149574543085367,0.5141129032258065,0.5483870967741935,0.375,0.5873015873015873,False
train_forward_oof,AAPL,2018-05,B2,66,0.5731593662628145,0.14550734697755252,0.2491064131823332,0.5517241379310345,0.5945945945945946,0.5517241379310345,0.5303030303030303,False
train_forward_oof,AAPL,2018-06,B2,63,0.47685185185185186,-0.0458272234441729,0.27778295460676006,0.3868312757201646,0.4722222222222222,0.48148148148148145,0.49206349206349204,False
train_forward_oof,AAPL,2018-07,B2,60,0.5531135531135531,0.10184470386660781,0.27072132427468804,0.5152625152625153,0.48717948717948717,0.6190476190476191,0.45,False
train_forward_oof,AAPL,2018-08,B2,69,0.6601307189542484,0.30176281363280033,0.21245340706170007,0.6938997821350763,0.7647058823529411,0.5555555555555556,0.6811594202898551,False
train_forward_oof,AAPL,2018-03,B3,62,0.45416666666666666,-0.09283444198266944,0.31467267242081376,0.45833333333333337,0.375,0.5333333333333333,0.41935483870967744,False
train_forward_oof,AAPL,2018-04,B3,63,0.46169354838709675,-0.07779832024680092,0.2516475826619217,0.4959677419354839,0.5483870967741935,0.375,0.5873015873015873,False
train_forward_oof,AAPL,2018-05,B3,66,0.5731593662628145,0.14550734697755252,0.24975943839377884,0.5517241379310345,0.5945945945945946,0.5517241379310345,0.5303030303030303,False
train_forward_oof,AAPL,2018-06,B3,63,0.47685185185185186,-0.0458272234441729,0.2509564912473158,0.3868312757201646,0.4722222222222222,0.48148148148148145,0.49206349206349204,False
train_forward_oof,AAPL,2018-07,B3,60,0.5531135531135531,0.10184470386660781,0.2500847255415336,0.5152625152625153,0.48717948717948717,0.6190476190476191,0.45,False
train_forward_oof,AAPL,2018-08,B3,69,0.6601307189542484,0.30176281363280033,0.24811356803067544,0.6971677559912854,0.7647058823529411,0.5555555555555556,0.6811594202898551,False
train_forward_oof,AAPL,2018-03,N0M,62,0.4708333333333333,-0.05942669039692125,0.31919560757688553,0.4416666666666667,0.375,0.5666666666666667,0.4032258064516129,False
train_forward_oof,AAPL,2018-04,N0M,63,0.5105846774193548,0.02245066275334686,0.2608886774587686,0.5594758064516129,0.6774193548387096,0.34375,0.6666666666666666,False
train_forward_oof,AAPL,2018-05,N0M,66,0.4697110904007456,-0.06197999872423893,0.30341391418996344,0.4482758620689655,0.5945945945945946,0.3448275862068966,0.6212121212121212,False
train_forward_oof,AAPL,2018-06,N0M,63,0.4212962962962963,-0.15628591541249595,0.3121684136762825,0.3549382716049383,0.4722222222222222,0.37037037037037035,0.5396825396825397,False
train_forward_oof,AAPL,2018-07,N0M,60,0.48168498168498164,-0.03494282789073061,0.3242220172948245,0.47741147741147744,0.48717948717948717,0.47619047619047616,0.5,False
train_forward_oof,AAPL,2018-08,N0M,69,0.6372549019607843,0.24171485914596869,0.21482293936383182,0.7167755991285403,0.6078431372549019,0.6666666666666666,0.5362318840579711,False
train_forward_oof,AAPL,2018-03,N1M,62,0.42291666666666666,-0.15817166261312793,0.32494028277808257,0.4166666666666667,0.3125,0.5333333333333333,0.3870967741935484,False
train_forward_oof,AAPL,2018-04,N1M,63,0.5100806451612903,0.020935350965677668,0.2588695144290696,0.559475806451613,0.6451612903225806,0.375,0.6349206349206349,False
train_forward_oof,AAPL,2018-05,N1M,66,0.5177073625349488,0.03597220551845048,0.24715396895108055,0.5312208760484622,0.6216216216216216,0.41379310344827586,0.6060606060606061,False
train_forward_oof,AAPL,2018-06,N1M,63,0.4351851851851852,-0.12909944487358058,0.2697540104750644,0.36316872427983543,0.5,0.37037037037037035,0.5555555555555556,False
train_forward_oof,AAPL,2018-07,N1M,60,0.45604395604395603,-0.08404977220207888,0.2913261284430934,0.4297924297924298,0.4358974358974359,0.47619047619047616,0.4666666666666667,False
train_forward_oof,AAPL,2018-08,N1M,69,0.6111111111111112,0.19994120240943053,0.21315860568372552,0.7135076252723311,0.6666666666666666,0.5555555555555556,0.6086956521739131,False
train_forward_oof,AMZN,2018-03,F0,62,0.408994708994709,-0.2284214675616841,0.3070502798322782,0.40105820105820106,0.7037037037037037,0.11428571428571428,0.8064516129032258,False
train_forward_oof,AMZN,2018-04,F0,63,0.4107142857142857,-0.18430244519362143,0.2780053630602808,0.4642857142857143,0.5357142857142857,0.2857142857142857,0.6349206349206349,False
