method,symbol,month,n,BA,MCC,Brier,pred_up,constant
P_cross_lr,AAPL,2018-06,63,0.4907407407407407,-0.01833088937766916,0.27853742082884553,0.5079365079365079,0
P_cross_lr,AAPL,2018-07,60,0.5915750915750916,0.17471413945365305,0.24733567701608936,0.5,0
P_cross_lr,AAPL,2018-08,69,0.6241830065359477,0.24836601307189543,0.21870721309495833,0.7391304347826086,0
P_cross_lr,AAPL,2018-09,57,0.4963054187192118,-0.009061004703659371,0.2465771560845462,0.7894736842105263,0
P_cross_lr,AAPL,2018-10,69,0.5115384615384615,0.0265487880754859,0.27581786472563796,0.7536231884057971,0
P_cross_lr,AAPL,2018-11,60,0.5456062291434928,0.09458687292928995,0.2710624252317945,0.6333333333333333,0
P_cross_lr,AAPL,2018-12,53,0.6068111455108359,0.20580608326643168,0.26139488592810417,0.5471698113207547,0
P_cross_lr,AAPL,2019-01,63,0.4802494802494802,-0.04467732272950039,0.2758147633493679,0.746031746031746,0
P_cross_lr,AAPL,2019-02,2,,0.0,0.3494968692012152,1.0,1
P_cross_lr,AMZN,2018-03,62,0.3735449735449735,-0.2649600645856019,0.32131528597462555,0.6612903225806451,0
P_cross_lr,AMZN,2018-04,63,0.42857142857142855,-0.14890583938253493,0.2634284307373465,0.6507936507936508,0
P_cross_lr,AMZN,2018-05,65,0.4853801169590643,-0.028903665650804,0.273451855108723,0.5384615384615384,0
P_cross_lr,AMZN,2018-06,63,0.5239130434782608,0.04946631254546167,0.2394611184598686,0.6825396825396826,0
P_cross_lr,AMZN,2018-07,60,0.5666666666666667,0.15762208124782015,0.24764079747882423,0.7666666666666667,0
P_cross_lr,AMZN,2018-08,69,0.6211206896551724,0.24674958079543985,0.226379329054252,0.6231884057971014,0
P_cross_lr,AMZN,2018-09,57,0.562807881773399,0.1271919326431982,0.2693624155574306,0.5789473684210527,0
P_cross_lr,AMZN,2018-10,69,0.5892857142857143,0.1709408646894569,0.282904655842292,0.6376811594202898,0
P_cross_lr,AMZN,2018-11,60,0.5555555555555556,0.10984700727621793,0.29276339820921027,0.5666666666666667,0
P_cross_lr,AMZN,2018-12,54,0.544360902255639,0.08568334725853646,0.2554491840779158,0.5740740740740741,0
P_cross_lr,AMZN,2019-01,63,0.37631578947368427,-0.2538649774406041,0.28538608101797114,0.6507936507936508,0
P_cross_lr,AMZN,2019-02,2,0.5,0.0,0.22171485517590472,1.0,1
P_cross_tabpfn,AAPL,2018-03,62,0.43645833333333334,-0.1272823676500175,0.31149897381526676,0.46774193548387094,0
P_cross_tabpfn,AAPL,2018-04,63,0.5569556451612903,0.11567381826169085,0.2525909416366342,0.5873015873015873,0
P_cross_tabpfn,AAPL,2018-05,66,0.5521901211556384,0.1048207704966092,0.26866772428934793,0.5757575757575758,0
P_cross_tabpfn,AAPL,2018-06,63,0.44907407407407407,-0.10573013661495896,0.26260169343439743,0.3492063492063492,0
P_cross_tabpfn,AAPL,2018-07,60,0.5567765567765568,0.10886847654706353,0.22761930057909238,0.55,0
P_cross_tabpfn,AAPL,2018-08,69,0.5049019607843137,0.008610882996604705,0.2537008388993504,0.5072463768115942,0
P_cross_tabpfn,AAPL,2018-09,57,0.5511083743842364,0.18063978337461514,0.25418758338093755,0.9122807017543859,0
P_cross_tabpfn,AAPL,2018-10,69,0.514102564102564,0.04367280615529453,0.2629725855455059,0.8840579710144928,0
P_cross_tabpfn,AAPL,2018-11,60,0.4721913236929922,-0.07457704245544709,0.2712034160162774,0.8333333333333334,0
P_cross_tabpfn,AAPL,2018-12,53,0.5944272445820433,0.2164018754615814,0.27039463145121584,0.7735849056603774,0
P_cross_tabpfn,AAPL,2019-01,63,0.4438669438669439,-0.1579494379477969,0.2581764734051247,0.8571428571428571,0
P_cross_tabpfn,AAPL,2019-02,2,,0.0,0.3881266839454174,1.0,1
P_cross_tabpfn,AMZN,2018-03,62,0.4703703703703703,-0.07027283689263066,0.29809357560927946,0.7741935483870968,0
P_cross_tabpfn,AMZN,2018-04,63,0.5178571428571428,0.03998081381295008,0.26517206858215886,0.7301587301587301,0
P_cross_tabpfn,AMZN,2018-05,65,0.5565302144249512,0.11306042884990253,0.2610637250183626,0.5846153846153846,0
P_cross_tabpfn,AMZN,2018-06,63,0.4896739130434783,-0.021360453144631173,0.25400302851674084,0.6825396825396826,0
P_cross_tabpfn,AMZN,2018-07,60,0.5,0.0,0.2547248266010416,0.9333333333333333,0
P_cross_tabpfn,AMZN,2018-08,69,0.5064655172413793,0.018952451089472588,0.2438578126264683,0.8695652173913043,0
P_cross_tabpfn,AMZN,2018-09,57,0.5123152709359606,0.026915194632685248,0.2498225965702283,0.7017543859649122,0
P_cross_tabpfn,AMZN,2018-10,69,0.5372023809523809,0.07546020131504612,0.25181195651693206,0.7101449275362319,0
P_cross_tabpfn,AMZN,2018-11,60,0.5694444444444444,0.14433756729740643,0.24990759780431215,0.6666666666666666,0
P_cross_tabpfn,AMZN,2018-12,54,0.5706766917293233,0.1373822742155119,0.2531988283407492,0.5925925925925926,0
P_cross_tabpfn,AMZN,2019-01,63,0.4615789473684211,-0.09289757539446356,0.2475850950393842,0.7936507936507936,0
P_cross_tabpfn,AMZN,2019-02,2,0.5,0.0,0.22665340255920263,1.0,1
P_own_hgb,AAPL,2018-03,62,0.434375,-0.13145556003198527,0.3490761163126989,0.532258064516129,0
P_own_hgb,AAPL,2018-04,63,0.5070564516129032,0.014199045856176621,0.2563576756826934,0.4444444444444444,0
P_own_hgb,AAPL,2018-05,66,0.43662628145386767,-0.12587068616851615,0.2969213565926785,0.5151515151515151,0
P_own_hgb,AAPL,2018-06,63,0.5416666666666666,0.08429272304235245,0.2429544787162993,0.6031746031746031,0
P_own_hgb,AAPL,2018-07,60,0.6153846153846154,0.22026221762026077,0.24732166380501502,0.48333333333333334,0
P_own_hgb,AAPL,2018-08,69,0.6519607843137255,0.29875904328450453,0.21688373752972645,0.7246376811594203,0
P_own_hgb,AAPL,2018-09,57,0.583128078817734,0.18874935627258327,0.25857301467317084,0.7368421052631579,0
P_own_hgb,AAPL,2018-10,69,0.5448717948717949,0.10785837148823899,0.2624502685973558,0.782608695652174,0
P_own_hgb,AAPL,2018-11,60,0.4582869855394883,-0.09627854781311668,0.27617993136499286,0.75,0
P_own_hgb,AAPL,2018-12,53,0.5828173374613003,0.18016531997435586,0.2932907934006614,0.7358490566037735,0
P_own_hgb,AAPL,2019-01,63,0.3799376299376299,-0.25077841392315425,0.30776976755766283,0.6666666666666666,0
P_own_hgb,AAPL,2019-02,2,,0.0,0.5043324889715765,1.0,1
P_own_hgb,AMZN,2018-03,62,0.37777777777777777,-0.2628966471502125,0.362649170642843,0.6935483870967742,0
P_own_hgb,AMZN,2018-04,63,0.43214285714285716,-0.13530073182527272,0.30101746775156246,0.5396825396825397,0
P_own_hgb,AMZN,2018-05,65,0.5038986354775828,0.007693004760192652,0.2697622158875878,0.5230769230769231,0
P_own_hgb,AMZN,2018-06,63,0.4923913043478261,-0.014744195615489715,0.25811362387784326,0.5555555555555556,0
P_own_hgb,AMZN,2018-07,60,0.3833333333333333,-0.24459979523511427,0.2915844045437058,0.65,0
P_own_hgb,AMZN,2018-08,69,0.4456896551724138,-0.11652289992484975,0.27292611915804904,0.6956521739130435,0
P_own_hgb,AMZN,2018-09,57,0.5301724137931034,0.0671376515502072,0.2639102391474626,0.7192982456140351,0
P_own_hgb,AMZN,2018-10,69,0.5550595238095238,0.1054135332251651,0.27517287644328714,0.6376811594202898,0
P_own_hgb,AMZN,2018-11,60,0.5069444444444444,0.014119562368122625,0.26110105278146656,0.6333333333333333,0
P_own_hgb,AMZN,2018-12,54,0.46090225563909776,-0.07732822912690228,0.2958874126875969,0.6296296296296297,0
P_own_hgb,AMZN,2019-01,63,0.5889473684210527,0.1767817244340697,0.25420752799566493,0.5873015873015873,0
P_own_hgb,AMZN,2019-02,2,0.0,-1.0,0.27977990142485865,0.5,0
P_own_lr,AAPL,2018-03,62,0.45416666666666666,-0.09283444198266944,0.30819176380962665,0.41935483870967744,0
P_own_lr,AAPL,2018-04,63,0.5246975806451613,0.049696660496618174,0.2544126602099706,0.5555555555555556,0
P_own_lr,AAPL,2018-05,66,0.5535880708294502,0.10717614165890028,0.26829312322950893,0.4393939393939394,0
P_own_lr,AAPL,2018-06,63,0.44907407407407407,-0.10112618056102679,0.27757307645000134,0.4603174603174603,0
P_own_lr,AAPL,2018-07,60,0.6172161172161172,0.22413272587221034,0.23930497764555564,0.5333333333333333,0
P_own_lr,AAPL,2018-08,69,0.5849673202614378,0.16011904396842466,0.22163355170502877,0.6811594202898551,0
P_own_lr,AAPL,2018-09,57,0.583128078817734,0.18874935627258327,0.23391685073597573,0.7368421052631579,0
P_own_lr,AAPL,2018-10,69,0.5076923076923077,0.017073311796734165,0.2589914157939952,0.7246376811594203,0
P_own_lr,AAPL,2018-11,60,0.5595105672969967,0.13199128086258038,0.26193196011813435,0.7166666666666667,0
P_own_lr,AAPL,2018-12,53,0.5510835913312693,0.0988560221951239,0.27010836189886034,0.5660377358490566,0
P_own_lr,AAPL,2019-01,63,0.4724532224532224,-0.059099688913016576,0.2749772563997905,0.6984126984126984,0
P_own_lr,AAPL,2019-02,2,,0.0,0.43490441122617274,1.0,1
P_own_lr,AMZN,2018-03,62,0.4291005291005291,-0.15489104267951137,0.3125800140143523,0.7096774193548387,0
P_own_lr,AMZN,2018-04,63,0.4714285714285714,-0.058038100008800934,0.287192025216281,0.6031746031746031,0
P_own_lr,AMZN,2018-05,65,0.4722222222222222,-0.054812658916372645,0.25939251703554306,0.5230769230769231,0
P_own_lr,AMZN,2018-06,63,0.6048913043478261,0.22006970263318495,0.23450514679304893,0.6984126984126984,0
P_own_lr,AMZN,2018-07,60,0.6,0.2364331218717302,0.24156045313866373,0.7666666666666667,0
P_own_lr,AMZN,2018-08,69,0.6211206896551724,0.24674958079543985,0.22951077890250585,0.6231884057971014,0
P_own_lr,AMZN,2018-09,57,0.49384236453201974,-0.012900487596043946,0.26909145085122754,0.6491228070175439,0
P_own_lr,AMZN,2018-10,69,0.5654761904761905,0.1243434071559219,0.2801512560590883,0.6231884057971014,0
P_own_lr,AMZN,2018-11,60,0.513888888888889,0.027777777777777776,0.2883489403084842,0.6,0
P_own_lr,AMZN,2018-12,54,0.5586466165413534,0.1127242960381356,0.2578920822214658,0.5555555555555556,0
P_own_lr,AMZN,2019-01,63,0.4226315789473684,-0.16059101370939324,0.274643734677918,0.6666666666666666,0
P_own_lr,AMZN,2019-02,2,0.5,0.0,0.2567056648500301,1.0,1
P_own_tabpfn,AAPL,2018-03,62,0.471875,-0.058191817512585564,0.2866455000352868,0.3709677419354839,0
P_own_tabpfn,AAPL,2018-04,63,0.5574596774193548,0.11830717682934551,0.25309956945672935,0.6190476190476191,0
P_own_tabpfn,AAPL,2018-05,66,0.570829450139795,0.14225675995968393,0.2508623021826316,0.42424242424242425,0
P_own_tabpfn,AAPL,2018-06,63,0.4675925925925926,-0.06804138174397717,0.25901990074982006,0.3333333333333333,0
P_own_tabpfn,AAPL,2018-07,60,0.5604395604395604,0.12087912087912088,0.23001498921730346,0.65,0
P_own_tabpfn,AAPL,2018-08,69,0.5964052287581699,0.1964833676897975,0.22164751442635736,0.7536231884057971,0
P_own_tabpfn,AAPL,2018-09,57,0.5671182266009852,0.17644101780442445,0.25138517494924006,0.8245614035087719,0
P_own_tabpfn,AAPL,2018-10,69,0.5435897435897437,0.13498867357091038,0.26032136623241137,0.8840579710144928,0
P_own_tabpfn,AAPL,2018-11,60,0.40545050055617354,-0.2535619443485201,0.2749408732861903,0.8333333333333334,0
P_own_tabpfn,AAPL,2018-12,53,0.5386996904024768,0.09152352901944102,0.27402111311036825,0.7924528301886793,0
P_own_tabpfn,AAPL,2019-01,63,0.4360706860706861,-0.16030307909602173,0.25688982936695587,0.8095238095238095,0
P_own_tabpfn,AAPL,2019-02,2,,0.0,0.40274616866663315,1.0,1
P_own_tabpfn,AMZN,2018-03,62,0.4433862433862434,-0.12177463742455731,0.3197828715976989,0.6935483870967742,0
P_own_tabpfn,AMZN,2018-04,63,0.4714285714285714,-0.09035079029052513,0.25981908104440254,0.8888888888888888,0
P_own_tabpfn,AMZN,2018-05,65,0.43762183235867447,-0.12739099802666998,0.2529379680192844,0.6307692307692307,0
P_own_tabpfn,AMZN,2018-06,63,0.5679347826086957,0.17231301638497498,0.23885921146772232,0.8253968253968254,0
P_own_tabpfn,AMZN,2018-07,60,0.5166666666666667,0.07647191129018727,0.25054204179243217,0.95,0
P_own_tabpfn,AMZN,2018-08,69,0.528448275862069,0.07409465668197894,0.24305316884019218,0.8260869565217391,0
P_own_tabpfn,AMZN,2018-09,57,0.6016009852216749,0.24917762935063273,0.2560119566678281,0.7894736842105263,0
P_own_tabpfn,AMZN,2018-10,69,0.5372023809523809,0.07546020131504612,0.2582174191038571,0.7101449275362319,0
P_own_tabpfn,AMZN,2018-11,60,0.4791666666666667,-0.041666666666666664,0.2541272811931009,0.6,0
P_own_tabpfn,AMZN,2018-12,54,0.5706766917293233,0.1373822742155119,0.24826057481355282,0.5925925925925926,0
P_own_tabpfn,AMZN,2019-01,63,0.4815789473684211,-0.043355498476206004,0.2504198438572807,0.7777777777777778,0
P_own_tabpfn,AMZN,2019-02,2,1.0,1.0,0.2378024026791259,0.5,0
T_A1,AAPL,2018-03,62,0.5625,0.12598815766974242,0.2629473348836228,0.5645161290322581,0
T_A1,AAPL,2018-04,63,0.4475806451612903,-0.11420217218651821,0.3604214128533945,0.6984126984126984,0
T_A1,AAPL,2018-05,66,0.4659832246039143,-0.07086386789708282,0.2999667395372928,0.6515151515151515,0
T_A1,AAPL,2018-06,63,0.4074074074074074,-0.18349396085439343,0.31781937977353075,0.5238095238095238,0
T_A1,AAPL,2018-07,60,0.5604395604395604,0.12394371660990718,0.26139835727032057,0.31666666666666665,0
T_A1,AAPL,2018-08,69,0.6062091503267973,0.22101174045548777,0.21546738112538288,0.7681159420289855,0
T_A1,AAPL,2018-09,57,0.6163793103448276,0.24122532033850386,0.23180990157416065,0.631578947368421,0
T_A1,AAPL,2018-10,69,0.44743589743589746,-0.1374941212500287,0.291995735515788,0.8260869565217391,0
T_A1,AAPL,2018-11,60,0.5595105672969967,0.13199128086258038,0.25356422141244533,0.7166666666666667,0
T_A1,AAPL,2018-12,53,0.5890092879256965,0.17612037990116486,0.258070312748308,0.6226415094339622,0
T_A1,AAPL,2019-01,63,0.4916839916839917,-0.017590704010141334,0.26795789872914766,0.6825396825396826,0
T_A1,AAPL,2019-02,2,,0.0,0.4387856912998541,1.0,1
T_A1,AMZN,2018-03,62,0.4677248677248677,-0.0662548552106274,0.30218289479606303,0.6290322580645161,0
T_A1,AMZN,2018-04,63,0.3892857142857143,-0.22349054778228306,0.4114240088858459,0.5873015873015873,0
T_A1,AMZN,2018-05,65,0.5248538011695907,0.049707602339181284,0.2562128171705739,0.5846153846153846,0
T_A1,AMZN,2018-06,63,0.6608695652173913,0.332773375305833,0.23956559298668043,0.6825396825396826,0
T_A1,AMZN,2018-07,60,0.6000000000000001,0.2182178902359924,0.24493833682983998,0.7,0
T_A1,AMZN,2018-08,69,0.6258620689655172,0.25303634910526385,0.23204497556802897,0.5942028985507246,0
T_A1,AMZN,2018-09,57,0.4735221674876847,-0.05295566502463054,0.265716127655459,0.49122807017543857,0
T_A1,AMZN,2018-10,69,0.5625,0.11652289992484975,0.2678897717336851,0.5797101449275363,0
T_A1,AMZN,2018-11,60,0.4791666666666667,-0.041666666666666664,0.28000614384961614,0.6,0
T_A1,AMZN,2018-12,54,0.6015037593984962,0.19389168358237033,0.23368337891726199,0.5,0
T_A1,AMZN,2019-01,63,0.3173684210526316,-0.35853306572551036,0.28453651478208364,0.5396825396825397,0
T_A1,AMZN,2019-02,2,0.5,0.0,0.2567056648500301,1.0,1
T_A1_interaction,AAPL,2018-03,62,0.4458333333333333,-0.11581320482871722,0.2709329391760279,0.6774193548387096,0
T_A1_interaction,AAPL,2018-04,63,0.4954637096774194,-0.010040241611281236,0.26665182425309886,0.7142857142857143,0
T_A1_interaction,AAPL,2018-05,66,0.4044734389561976,-0.19900127286167094,0.28268476566641837,0.6515151515151515,0
T_A1_interaction,AAPL,2018-06,63,0.39814814814814814,-0.20184335693983277,0.27628074256723606,0.47619047619047616,0
T_A1_interaction,AAPL,2018-07,60,0.3901098901098901,-0.22237479499833035,0.2918786608060048,0.3333333333333333,0
T_A1_interaction,AAPL,2018-08,69,0.5294117647058824,0.053302983402117865,0.25780881076261847,0.37681159420289856,0
T_A1_interaction,AAPL,2018-09,57,0.5258620689655172,0.05178795552215545,0.22783110942320187,0.47368421052631576,0
T_A1_interaction,AAPL,2018-10,69,0.5679487179487179,0.13902192304590422,0.2598331487132229,0.6231884057971014,0
T_A1_interaction,AAPL,2018-11,60,0.5489432703003337,0.09805027621652566,0.25121529553247307,0.5333333333333333,0
T_A1_interaction,AAPL,2018-12,53,0.6215170278637772,0.23347176871007033,0.22841011412032453,0.5283018867924528,0
T_A1_interaction,AAPL,2019-01,63,0.5124740124740125,0.024592694134653176,0.262863605624177,0.47619047619047616,0
T_A1_interaction,AAPL,2019-02,2,,0.0,0.337986065478038,1.0,1
T_A1_interaction,AMZN,2018-03,62,0.49047619047619045,-0.020203050891044214,0.2805666232157681,0.6774193548387096,0
T_A1_interaction,AMZN,2018-04,63,0.41785714285714287,-0.16428571428571428,0.29513794450691394,0.5555555555555556,0
T_A1_interaction,AMZN,2018-05,65,0.5355750487329435,0.07019866843675795,0.2508752682278936,0.5230769230769231,0
T_A1_interaction,AMZN,2018-06,63,0.5733695652173914,0.14276006018004017,0.24652240325083263,0.5714285714285714,0
T_A1_interaction,AMZN,2018-07,60,0.55,0.10141851056742199,0.23904640063401938,0.5833333333333334,0
T_A1_interaction,AMZN,2018-08,69,0.6258620689655172,0.25303634910526385,0.22919334845464162,0.5942028985507246,0
T_A1_interaction,AMZN,2018-09,57,0.41995073891625617,-0.16129479177027617,0.26867245714753596,0.43859649122807015,0
T_A1_interaction,AMZN,2018-10,69,0.5848214285714286,0.15896257906518832,0.24801948851070413,0.4057971014492754,0
T_A1_interaction,AMZN,2018-11,60,0.4930555555555556,-0.013638618139749523,0.27931099433567186,0.5333333333333333,0
T_A1_interaction,AMZN,2018-12,54,0.6157894736842104,0.22133200006102177,0.23578456076017093,0.48148148148148145,0
T_A1_interaction,AMZN,2019-01,63,0.36368421052631583,-0.2684262125407043,0.2790818021725028,0.5555555555555556,0
T_A1_interaction,AMZN,2019-02,2,0.5,0.0,0.2567056648500301,1.0,1
T_mix,AAPL,2018-03,62,0.4979166666666667,-0.00419960525565808,0.3227610381984255,0.5645161290322581,0
T_mix,AAPL,2018-04,63,0.4949596774193548,-0.010826670965770146,0.3323306383955018,0.6825396825396826,0
T_mix,AAPL,2018-05,66,0.5041938490214353,0.008466978614720877,0.29596150617131844,0.5909090909090909,0
T_mix,AAPL,2018-06,63,0.45833333333333337,-0.08429272304235245,0.2613587316244924,0.3968253968253968,0
T_mix,AAPL,2018-07,60,0.5384615384615384,0.07546295692968115,0.2713676084341318,0.38333333333333336,0
T_mix,AAPL,2018-08,69,0.5375816993464052,0.07001400420140048,0.24684111803991093,0.6666666666666666,0
T_mix,AAPL,2018-09,57,0.5301724137931034,0.0671376515502072,0.2365844503766586,0.7192982456140351,0
T_mix,AAPL,2018-10,69,0.48589743589743595,-0.03389834532487511,0.31466009741616185,0.782608695652174,0
T_mix,AAPL,2018-11,60,0.5378197997775306,0.1111942683409761,0.26169965399382067,0.8666666666666667,0
T_mix,AAPL,2018-12,53,0.5239938080495355,0.058818129207085575,0.3180399040341861,0.8113207547169812,0
T_mix,AAPL,2019-01,63,0.4495841995841996,-0.1307633938684227,0.2923676630368846,0.8253968253968254,0
T_mix,AAPL,2019-02,2,,0.0,0.4293181441792513,1.0,1
T_mix,AMZN,2018-03,62,0.39629629629629626,-0.22655704750137484,0.3630120921433589,0.7096774193548387,0
T_mix,AMZN,2018-04,63,0.425,-0.1492405014489273,0.41789960085200145,0.47619047619047616,0
T_mix,AMZN,2018-05,65,0.40594541910331383,-0.19208173921208832,0.35591823651510907,0.6307692307692307,0
T_mix,AMZN,2018-06,63,0.5483695652173912,0.09344533719400813,0.2433294017256693,0.5396825396825397,0
T_mix,AMZN,2018-07,60,0.5666666666666667,0.15075567228888181,0.24495671222107468,0.7333333333333333,0
T_mix,AMZN,2018-08,69,0.655603448275862,0.31282918502397344,0.24940670111870283,0.5942028985507246,0
T_mix,AMZN,2018-09,57,0.4913793103448276,-0.017241379310344827,0.2549549075620416,0.5087719298245614,0
T_mix,AMZN,2018-10,69,0.5758928571428572,0.1431049438115632,0.287175257974781,0.6086956521739131,0
T_mix,AMZN,2018-11,60,0.5208333333333334,0.041192627728581725,0.2696698186735414,0.5666666666666667,0
T_mix,AMZN,2018-12,54,0.5323308270676692,0.061928224614379454,0.2652862411413246,0.5370370370370371,0
T_mix,AMZN,2019-01,63,0.503157894736842,0.006186882248897459,0.2556475257131769,0.5238095238095238,0
T_mix,AMZN,2019-02,2,0.5,0.0,0.2567056648500301,1.0,1
T_original,AAPL,2018-03,62,0.58125,0.1625,0.26514361126457675,0.4838709677419355,0
T_original,AAPL,2018-04,63,0.38356854838709675,-0.24695729028681548,0.4084498097458094,0.6666666666666666,0
T_original,AAPL,2018-05,66,0.49673811742777263,-0.006795165414788764,0.32005351378448643,0.6515151515151515,0
T_original,AAPL,2018-06,63,0.39814814814814814,-0.2047597175387335,0.31918599587613394,0.5873015873015873,0
T_original,AAPL,2018-07,60,0.5586080586080586,0.1264279082482028,0.261841572781581,0.26666666666666666,0
T_original,AAPL,2018-08,69,0.6143790849673203,0.22487239817113244,0.221287767222767,0.7246376811594203,0
T_original,AAPL,2018-09,57,0.5646551724137931,0.13907296967065538,0.24115027617064372,0.6842105263157895,0
T_original,AAPL,2018-10,69,0.44743589743589746,-0.1374941212500287,0.29989325694298935,0.8260869565217391,0
T_original,AAPL,2018-11,60,0.5077864293659622,0.0183994675796814,0.2574747577996014,0.7666666666666667,0
T_original,AAPL,2018-12,53,0.5859133126934984,0.17653507593641807,0.26006361864415334,0.6792452830188679,0
T_original,AAPL,2019-01,63,0.5031185031185031,0.0063230379732829725,0.2674915168434767,0.6190476190476191,0
T_original,AAPL,2019-02,2,,0.0,0.3963990011852696,1.0,1
T_original,AMZN,2018-03,62,0.40634920634920635,-0.19622565452573865,0.3560117715843265,0.6612903225806451,0
T_original,AMZN,2018-04,63,0.45714285714285713,-0.08528028654224418,0.4153050531149892,0.47619047619047616,0
T_original,AMZN,2018-05,65,0.6330409356725146,0.2676516895156554,0.24027352012171493,0.6,0
T_original,AMZN,2018-06,63,0.6076086956521739,0.20938142159739226,0.2726406167224704,0.5714285714285714,0
T_original,AMZN,2018-07,60,0.5833333333333334,0.1849316803638273,0.2393436070744901,0.7166666666666667,0
T_original,AMZN,2018-08,69,0.6133620689655173,0.2267241379310345,0.22914975264224471,0.5797101449275363,0
T_original,AMZN,2018-09,57,0.4562807881773399,-0.0874384236453202,0.27015444071488165,0.5087719298245614,0
T_original,AMZN,2018-10,69,0.5997023809523809,0.1893410972601538,0.27795002881216146,0.6231884057971014,0
T_original,AMZN,2018-11,60,0.45833333333333337,-0.08183170883849714,0.28214597321001295,0.5333333333333333,0
T_original,AMZN,2018-12,54,0.6135338345864662,0.21746888178537901,0.2345746541064654,0.5370370370370371,0
T_original,AMZN,2019-01,63,0.3968421052631579,-0.20313335003080327,0.28589445220019233,0.5555555555555556,0
T_original,AMZN,2019-02,2,0.5,0.0,0.2567056648500301,1.0,1
T_original_interaction,AAPL,2018-03,62,0.48541666666666666,-0.029288959306450306,0.26897774586065404,0.45161290322580644,0
T_original_interaction,AAPL,2018-04,63,0.4465725806451613,-0.11095736011809165,0.2625310946624798,0.6349206349206349,0
T_original_interaction,AAPL,2018-05,66,0.5680335507921714,0.1469464440717821,0.24434549085733775,0.696969696969697,0
T_original_interaction,AAPL,2018-06,63,0.4027777777777778,-0.19364916731037085,0.26748526779461895,0.5555555555555556,0
T_original_interaction,AAPL,2018-07,60,0.5659340659340659,0.12607465830311831,0.24899403427724895,0.4666666666666667,0
T_original_interaction,AAPL,2018-08,69,0.5473856209150327,0.08737476773251429,0.27345286391418566,0.34782608695652173,0
T_original_interaction,AAPL,2018-09,57,0.5806650246305419,0.16439549208355386,0.2371091518781442,0.5964912280701754,0
T_original_interaction,AAPL,2018-10,69,0.4025641025641026,-0.21292608957859982,0.27258958455661225,0.7101449275362319,0
T_original_interaction,AAPL,2018-11,60,0.5294771968854283,0.060594226182026485,0.2786766239481349,0.6166666666666667,0
T_original_interaction,AAPL,2018-12,53,0.5804953560371517,0.15465645825380456,0.23792311245499628,0.5283018867924528,0
T_original_interaction,AAPL,2019-01,63,0.41632016632016633,-0.1658155677094358,0.28452436037525825,0.5555555555555556,0
T_original_interaction,AAPL,2019-02,2,,0.0,0.2914678440578644,1.0,1
T_original_interaction,AMZN,2018-03,62,0.5920634920634921,0.18344879771901976,0.26967606419425766,0.45161290322580644,0
T_original_interaction,AMZN,2018-04,63,0.42857142857142855,-0.1419904585617662,0.27160419809550196,0.5079365079365079,0
T_original_interaction,AMZN,2018-05,65,0.5755360623781677,0.15302346008776552,0.24733485895909876,0.38461538461538464,0
T_original_interaction,AMZN,2018-06,63,0.6048913043478261,0.22006970263318495,0.2421962004196471,0.6984126984126984,0
T_original_interaction,AMZN,2018-07,60,0.6,0.2075143391598224,0.23386858543875544,0.6333333333333333,0
T_original_interaction,AMZN,2018-08,69,0.6603448275862069,0.3193162456272549,0.22709604077601553,0.5652173913043478,0
T_original_interaction,AMZN,2018-09,57,0.40332512315270935,-0.1933497536945813,0.27120221113922116,0.49122807017543857,0
T_original_interaction,AMZN,2018-10,69,0.5729166666666666,0.13536118192690832,0.2856664769238163,0.5652173913043478,0
T_original_interaction,AMZN,2018-11,60,0.5416666666666667,0.08206099398622183,0.27519614433190914,0.55,0
T_original_interaction,AMZN,2018-12,54,0.5203007518796992,0.038778336716474064,0.25265769252397885,0.5,0
T_original_interaction,AMZN,2019-01,63,0.36368421052631583,-0.2684262125407043,0.2870085068751039,0.5555555555555556,0
T_original_interaction,AMZN,2019-02,2,0.5,0.0,0.2567056648500301,1.0,1
F1_new_temperature,AAPL,2018-03,62,0.5145833333333334,0.029288959306450306,0.28068955092967074,0.5483870967741935,0
F1_new_temperature,AAPL,2018-04,63,0.544858870967742,0.11815066113959706,0.25000087982356106,0.8253968253968254,0
F1_new_temperature,AAPL,2018-05,66,0.5251630941286114,0.05016282899579266,0.25001718298240133,0.5454545454545454,0
F1_new_temperature,AAPL,2018-06,63,0.41666666666666663,-0.16666666666666666,0.2500296738163749,0.5714285714285714,0
F1_new_temperature,AAPL,2018-07,60,0.554945054945055,0.10482848367219183,0.24988426183865467,0.5,0
F1_new_temperature,AAPL,2018-08,69,0.46405228758169936,-0.07067418228235592,0.24982476647718105,0.7246376811594203,0
F1_new_temperature,AAPL,2018-09,57,0.6016009852216749,0.24917762935063273,0.248805509814964,0.7894736842105263,0
F1_new_temperature,AAPL,2018-10,69,0.5615384615384615,0.15171348989784333,0.24984617448877086,0.7971014492753623,0
F1_new_temperature,AAPL,2018-11,60,0.5066740823136818,0.01667593364912675,0.24953127544981407,0.8,0
F1_new_temperature,AAPL,2018-12,53,0.5565015479876161,0.12030098223477871,0.2501796773344591,0.7169811320754716,0
F1_new_temperature,AAPL,2019-01,63,0.48804573804573803,-0.029085974677101674,0.24989655627814508,0.7936507936507936,0
F1_new_temperature,AAPL,2019-02,2,,0.0,0.2638450615908298,1.0,1
F1_new_temperature,AMZN,2018-03,62,0.4534391534391534,-0.09649958192743278,0.3035756840863147,0.6451612903225806,0
