key,symbol,cutoff_utc,horizon_minutes,n_articles,coverage,horizon_complete,used_group_count
AAPL|2018-10-08 14:30:00+00:00,AAPL,2018-10-08T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-08 14:30:00+00:00,AMZN,2018-10-08T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-08 15:30:00+00:00,AAPL,2018-10-08T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-08 15:30:00+00:00,AMZN,2018-10-08T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-09 13:30:00+00:00,AAPL,2018-10-09T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-09 13:30:00+00:00,AMZN,2018-10-09T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-09 14:30:00+00:00,AAPL,2018-10-09T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-09 14:30:00+00:00,AMZN,2018-10-09T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-09 15:30:00+00:00,AAPL,2018-10-09T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-09 15:30:00+00:00,AMZN,2018-10-09T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-10 13:30:00+00:00,AAPL,2018-10-10T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-10 13:30:00+00:00,AMZN,2018-10-10T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-10 14:30:00+00:00,AAPL,2018-10-10T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-10 14:30:00+00:00,AMZN,2018-10-10T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-10 15:30:00+00:00,AAPL,2018-10-10T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-10 15:30:00+00:00,AMZN,2018-10-10T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-11 13:30:00+00:00,AAPL,2018-10-11T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-11 13:30:00+00:00,AMZN,2018-10-11T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-11 14:30:00+00:00,AAPL,2018-10-11T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-11 14:30:00+00:00,AMZN,2018-10-11T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-11 15:30:00+00:00,AAPL,2018-10-11T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-11 15:30:00+00:00,AMZN,2018-10-11T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-12 13:30:00+00:00,AAPL,2018-10-12T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-12 13:30:00+00:00,AMZN,2018-10-12T13:25:00+00:00,240,0,0.0,False,0
