block,symbol,seed,method,calibration_fold,features,numeric_features,negation_features,coefficient_norm,max_iterations
574_AAPL_1,AAPL,574,NO_STEM,1,5000,0,0,13.655977025015144,40
574_AAPL_1,AAPL,574,NO_STEM,2,5000,0,0,13.694810832584766,40
574_AAPL_2,AAPL,574,CONTROL,0,5000,0,0,3.340088044748899,11
574_AAPL_2,AAPL,574,CONTROL,1,5000,0,0,3.367716360234749,11
574_AAPL_2,AAPL,574,CONTROL,2,5000,0,0,3.3549332761655837,11
574_AAPL_2,AAPL,574,FREQUENCY,0,5000,0,0,13.644179412506912,41
574_AAPL_2,AAPL,574,FREQUENCY,1,5000,0,0,13.669669080891007,40
574_AAPL_2,AAPL,574,FREQUENCY,2,5000,0,0,13.367104665744359,43
574_AAPL_2,AAPL,574,NEGATION,0,5000,0,3,3.3384341850007964,11
574_AAPL_2,AAPL,574,NEGATION,1,5000,0,3,3.365797338990827,11
574_AAPL_2,AAPL,574,NEGATION,2,5000,0,3,3.357409718735327,11
574_AAPL_2,AAPL,574,NUMERIC,0,5000,1286,0,13.770316584782972,40
574_AAPL_2,AAPL,574,NUMERIC,1,5000,1299,0,13.823514198682489,39
574_AAPL_2,AAPL,574,NUMERIC,2,5000,1278,0,13.500540221374868,41
574_AAPL_2,AAPL,574,NO_STEM,0,5000,0,0,3.315095738044649,11
574_AAPL_2,AAPL,574,NO_STEM,1,5000,0,0,3.319375438760434,11
574_AAPL_2,AAPL,574,NO_STEM,2,5000,0,0,3.3288411117353323,11
574_AAPL_3,AAPL,574,CONTROL,0,5000,0,0,13.7674985511823,40
574_AAPL_3,AAPL,574,CONTROL,1,5000,0,0,13.72501332050786,40
574_AAPL_3,AAPL,574,CONTROL,2,5000,0,0,13.713055525274887,42
574_AAPL_3,AAPL,574,FREQUENCY,0,5000,0,0,13.69552067603342,42
574_AAPL_3,AAPL,574,FREQUENCY,1,5000,0,0,13.643773489885234,42
574_AAPL_3,AAPL,574,FREQUENCY,2,5000,0,0,13.636185117874767,43
574_AAPL_3,AAPL,574,NEGATION,0,5000,0,3,13.767699497167945,40
574_AAPL_3,AAPL,574,NEGATION,1,5000,0,3,13.726164217869973,40
574_AAPL_3,AAPL,574,NEGATION,2,5000,0,3,13.718143121394327,43
574_AAPL_3,AAPL,574,NUMERIC,0,5000,1269,0,13.808281632431433,40
574_AAPL_3,AAPL,574,NUMERIC,1,5000,1308,0,13.744982507794782,40
574_AAPL_3,AAPL,574,NUMERIC,2,5000,1295,0,13.732645351329994,42
574_AAPL_3,AAPL,574,NO_STEM,0,5000,0,0,13.766021089063353,40
574_AAPL_3,AAPL,574,NO_STEM,1,5000,0,0,13.73986197040517,40
574_AAPL_3,AAPL,574,NO_STEM,2,5000,0,0,13.735354400429861,43
574_AAPL_4,AAPL,574,CONTROL,0,5000,0,0,13.670177165147793,42
574_AAPL_4,AAPL,574,CONTROL,1,5000,0,0,13.700088459509864,41
574_AAPL_4,AAPL,574,CONTROL,2,5000,0,0,13.693845419625843,40
574_AAPL_4,AAPL,574,FREQUENCY,0,5000,0,0,13.658261517407599,43
574_AAPL_4,AAPL,574,FREQUENCY,1,5000,0,0,13.60833904324648,42
574_AAPL_4,AAPL,574,FREQUENCY,2,5000,0,0,13.59253537353552,41
574_AAPL_4,AAPL,574,NEGATION,0,5000,0,3,13.677887345067356,42
574_AAPL_4,AAPL,574,NEGATION,1,5000,0,3,13.702369658014993,41
574_AAPL_4,AAPL,574,NEGATION,2,5000,0,3,13.698660486282373,40
574_AAPL_4,AAPL,574,NUMERIC,0,5000,1279,0,13.76270228676731,41
574_AAPL_4,AAPL,574,NUMERIC,1,5000,1296,0,13.72979981640068,40
574_AAPL_4,AAPL,574,NUMERIC,2,5000,1296,0,13.703660594835489,41
574_AAPL_4,AAPL,574,NO_STEM,0,5000,0,0,13.699814691652398,41
574_AAPL_4,AAPL,574,NO_STEM,1,5000,0,0,13.70917038761938,40
574_AAPL_4,AAPL,574,NO_STEM,2,5000,0,0,13.65428656261623,40
574_AAPL_5,AAPL,574,CONTROL,0,5000,0,0,13.785878979302476,41
574_AAPL_5,AAPL,574,CONTROL,1,5000,0,0,13.772516182580935,41
574_AAPL_5,AAPL,574,CONTROL,2,5000,0,0,13.682581301465609,42
574_AAPL_5,AAPL,574,FREQUENCY,0,5000,0,0,13.66253400595057,42
574_AAPL_5,AAPL,574,FREQUENCY,1,5000,0,0,13.633686551119462,42
574_AAPL_5,AAPL,574,FREQUENCY,2,5000,0,0,13.530698638850824,42
574_AAPL_5,AAPL,574,NEGATION,0,5000,0,3,13.787219217731646,41
574_AAPL_5,AAPL,574,NEGATION,1,5000,0,3,13.770582455728972,41
574_AAPL_5,AAPL,574,NEGATION,2,5000,0,3,13.685952939078003,42
574_AAPL_5,AAPL,574,NUMERIC,0,5000,1286,0,13.808611974824007,42
574_AAPL_5,AAPL,574,NUMERIC,1,5000,1283,0,13.737148896096093,42
574_AAPL_5,AAPL,574,NUMERIC,2,5000,1286,0,13.719272880806432,41
574_AAPL_5,AAPL,574,NO_STEM,0,5000,0,0,13.814835714851977,40
574_AAPL_5,AAPL,574,NO_STEM,1,5000,0,0,13.75785718744442,41
574_AAPL_5,AAPL,574,NO_STEM,2,5000,0,0,13.658279194781766,42
574_AAPL_6,AAPL,574,CONTROL,0,5000,0,0,13.708783781477825,39
574_AAPL_6,AAPL,574,CONTROL,1,5000,0,0,13.722573127073954,41
574_AAPL_6,AAPL,574,CONTROL,2,5000,0,0,13.606203711438752,40
574_AAPL_6,AAPL,574,FREQUENCY,0,5000,0,0,13.677916912398842,43
574_AAPL_6,AAPL,574,FREQUENCY,1,5000,0,0,13.671163749788008,43
574_AAPL_6,AAPL,574,FREQUENCY,2,5000,0,0,13.461044484457302,41
574_AAPL_6,AAPL,574,NEGATION,0,5000,0,3,13.708110019922488,39
574_AAPL_6,AAPL,574,NEGATION,1,5000,0,3,13.724384021027998,41
574_AAPL_6,AAPL,574,NEGATION,2,5000,0,3,13.606122040562978,40
574_AAPL_6,AAPL,574,NUMERIC,0,5000,1292,0,13.7550108481904,41
574_AAPL_6,AAPL,574,NUMERIC,1,5000,1286,0,13.716461457053896,42
574_AAPL_6,AAPL,574,NUMERIC,2,5000,1279,0,13.649368382591593,41
574_AAPL_6,AAPL,574,NO_STEM,0,5000,0,0,13.685172774087572,39
574_AAPL_6,AAPL,574,NO_STEM,1,5000,0,0,13.739109910828025,42
574_AAPL_6,AAPL,574,NO_STEM,2,5000,0,0,13.550972967465913,39
574_AAPL_7,AAPL,574,CONTROL,0,5000,0,0,13.861284630813513,39
574_AAPL_7,AAPL,574,CONTROL,1,5000,0,0,13.92123930954751,42
574_AAPL_7,AAPL,574,CONTROL,2,5000,0,0,13.525457084096614,41
574_AAPL_7,AAPL,574,FREQUENCY,0,5000,0,0,13.780732854904057,40
574_AAPL_7,AAPL,574,FREQUENCY,1,5000,0,0,13.838493206723173,41
574_AAPL_7,AAPL,574,FREQUENCY,2,5000,0,0,13.523403781094395,43
574_AAPL_7,AAPL,574,NEGATION,0,5000,0,3,13.864580946072754,39
574_AAPL_7,AAPL,574,NEGATION,1,5000,0,3,13.92275053248134,41
574_AAPL_7,AAPL,574,NEGATION,2,5000,0,3,13.52956770650182,41
574_AAPL_7,AAPL,574,NUMERIC,0,5000,1266,0,13.897983390070973,41
574_AAPL_7,AAPL,574,NUMERIC,1,5000,1297,0,13.927692464073518,41
574_AAPL_7,AAPL,574,NUMERIC,2,5000,1313,0,13.547026195488531,41
574_AAPL_7,AAPL,574,NO_STEM,0,5000,0,0,13.861104979907054,39
574_AAPL_7,AAPL,574,NO_STEM,1,5000,0,0,13.88595357692585,41
574_AAPL_7,AAPL,574,NO_STEM,2,5000,0,0,13.556128486826651,41
574_AAPL_8,AAPL,574,CONTROL,0,5000,0,0,13.658010682922603,41
574_AAPL_8,AAPL,574,CONTROL,1,5000,0,0,13.861437429258759,39
574_AAPL_8,AAPL,574,CONTROL,2,5000,0,0,13.651660947718531,39
574_AAPL_8,AAPL,574,FREQUENCY,0,5000,0,0,13.570511621806268,43
574_AAPL_8,AAPL,574,FREQUENCY,1,5000,0,0,13.717681256746049,41
574_AAPL_8,AAPL,574,FREQUENCY,2,5000,0,0,13.60257148511774,42
574_AAPL_8,AAPL,574,NEGATION,0,5000,0,3,13.659616545417522,41
574_AAPL_8,AAPL,574,NEGATION,1,5000,0,3,13.861489523970652,39
574_AAPL_8,AAPL,574,NEGATION,2,5000,0,3,13.654702627710348,39
574_AAPL_8,AAPL,574,NUMERIC,0,5000,1272,0,13.731159779317796,40
574_AAPL_8,AAPL,574,NUMERIC,1,5000,1276,0,13.841083784478776,39
574_AAPL_8,AAPL,574,NUMERIC,2,5000,1292,0,13.699580704801265,41
574_AAPL_8,AAPL,574,NO_STEM,0,5000,0,0,13.662589711020786,41
574_AAPL_8,AAPL,574,NO_STEM,1,5000,0,0,13.777851346807278,39
574_AAPL_8,AAPL,574,NO_STEM,2,5000,0,0,13.640351934978627,41
574_AAPL_9,AAPL,574,CONTROL,0,5000,0,0,13.82678126624604,40
574_AAPL_9,AAPL,574,CONTROL,1,5000,0,0,13.766912497926283,41
574_AAPL_9,AAPL,574,CONTROL,2,5000,0,0,13.64522534037203,41
574_AAPL_9,AAPL,574,FREQUENCY,0,5000,0,0,13.820100446580703,42
574_AAPL_9,AAPL,574,FREQUENCY,1,5000,0,0,13.650769900406184,42
574_AAPL_9,AAPL,574,FREQUENCY,2,5000,0,0,13.623093808613156,42
574_AAPL_9,AAPL,574,NEGATION,0,5000,0,3,13.83008471406713,40
574_AAPL_9,AAPL,574,NEGATION,1,5000,0,3,13.769023115183703,41
574_AAPL_9,AAPL,574,NEGATION,2,5000,0,3,13.645772304271715,41
574_AAPL_9,AAPL,574,NUMERIC,0,5000,1265,0,13.890201947606098,40
574_AAPL_9,AAPL,574,NUMERIC,1,5000,1279,0,13.773481663740302,41
574_AAPL_9,AAPL,574,NUMERIC,2,5000,1301,0,13.70462162883876,41
574_AAPL_9,AAPL,574,NO_STEM,0,5000,0,0,13.841067047875297,41
574_AAPL_9,AAPL,574,NO_STEM,1,5000,0,0,13.751020328518617,40
574_AAPL_9,AAPL,574,NO_STEM,2,5000,0,0,13.689274095828791,41
574_AMZN_0,AMZN,574,CONTROL,0,4098,0,0,9.30871599059556,42
574_AMZN_0,AMZN,574,CONTROL,1,4130,0,0,9.060436559943087,42
574_AMZN_0,AMZN,574,CONTROL,2,4841,0,0,9.057456884953838,43
574_AMZN_0,AMZN,574,FREQUENCY,0,4098,0,0,9.347143144782546,43
574_AMZN_0,AMZN,574,FREQUENCY,1,4130,0,0,9.089169532836308,43
574_AMZN_0,AMZN,574,FREQUENCY,2,4841,0,0,9.115600349633603,44
574_AMZN_0,AMZN,574,NEGATION,0,4101,0,3,9.310508376683666,42
574_AMZN_0,AMZN,574,NEGATION,1,4133,0,3,9.062710766790758,42
574_AMZN_0,AMZN,574,NEGATION,2,4844,0,3,9.060336739997638,43
574_AMZN_0,AMZN,574,NUMERIC,0,5000,1051,0,9.265675070021103,42
574_AMZN_0,AMZN,574,NUMERIC,1,5000,1119,0,9.070010791254887,42
574_AMZN_0,AMZN,574,NUMERIC,2,5000,781,0,9.092243685043075,43
574_AMZN_0,AMZN,574,NO_STEM,0,5000,0,0,9.305588280207711,42
574_AMZN_0,AMZN,574,NO_STEM,1,5000,0,0,9.002000810705365,42
574_AMZN_0,AMZN,574,NO_STEM,2,5000,0,0,9.009039252578235,44
574_AMZN_1,AMZN,574,CONTROL,0,4008,0,0,2.4745901987580132,11
574_AMZN_1,AMZN,574,CONTROL,1,4014,0,0,2.6371633505957157,11
574_AMZN_1,AMZN,574,CONTROL,2,4714,0,0,2.4405915768110282,11
574_AMZN_1,AMZN,574,FREQUENCY,0,4008,0,0,9.14447993131461,42
574_AMZN_1,AMZN,574,FREQUENCY,1,4014,0,0,9.605216460803629,42
574_AMZN_1,AMZN,574,FREQUENCY,2,4714,0,0,9.025096327784784,43
574_AMZN_1,AMZN,574,NEGATION,0,4011,0,3,2.4740226161888548,11
574_AMZN_1,AMZN,574,NEGATION,1,4017,0,3,2.6359273142096127,11
574_AMZN_1,AMZN,574,NEGATION,2,4717,0,3,2.4396616321477325,11
574_AMZN_1,AMZN,574,NUMERIC,0,5000,1115,0,9.072453154477023,41
574_AMZN_1,AMZN,574,NUMERIC,1,5000,1006,0,9.58567694789205,41
574_AMZN_1,AMZN,574,NUMERIC,2,5000,815,0,8.988728907195236,41
574_AMZN_1,AMZN,574,NO_STEM,0,5000,0,0,9.0071077481171,42
574_AMZN_1,AMZN,574,NO_STEM,1,5000,0,0,9.575396142725037,41
574_AMZN_1,AMZN,574,NO_STEM,2,5000,0,0,8.960874682197028,42
574_AMZN_2,AMZN,574,CONTROL,0,4115,0,0,9.388842561169406,42
574_AMZN_2,AMZN,574,CONTROL,1,4000,0,0,9.153444039233317,42
574_AMZN_2,AMZN,574,CONTROL,2,3924,0,0,9.034625470824464,41
574_AMZN_2,AMZN,574,FREQUENCY,0,4115,0,0,9.40272415851073,42
574_AMZN_2,AMZN,574,FREQUENCY,1,4000,0,0,9.185294460448628,42
574_AMZN_2,AMZN,574,FREQUENCY,2,3924,0,0,9.122627539098525,42
574_AMZN_2,AMZN,574,NEGATION,0,4118,0,3,9.391318202399,42
574_AMZN_2,AMZN,574,NEGATION,1,4003,0,3,9.156107542509499,42
574_AMZN_2,AMZN,574,NEGATION,2,3927,0,3,9.03672423284249,41
574_AMZN_2,AMZN,574,NUMERIC,0,5000,1089,0,9.41839830041435,42
574_AMZN_2,AMZN,574,NUMERIC,1,5000,1001,0,9.173246725266818,41
574_AMZN_2,AMZN,574,NUMERIC,2,4983,1059,0,9.022469795473201,41
574_AMZN_2,AMZN,574,NO_STEM,0,5000,0,0,9.308051217784858,42
574_AMZN_2,AMZN,574,NO_STEM,1,5000,0,0,9.118582760510485,42
574_AMZN_2,AMZN,574,NO_STEM,2,5000,0,0,9.01441880858294,42
574_AMZN_3,AMZN,574,CONTROL,0,4293,0,0,9.021974329632828,43
574_AMZN_3,AMZN,574,CONTROL,1,4769,0,0,8.901713722197167,42
574_AMZN_3,AMZN,574,CONTROL,2,4081,0,0,9.196319289740822,42
574_AMZN_3,AMZN,574,FREQUENCY,0,4293,0,0,2.3268441012181724,11
574_AMZN_3,AMZN,574,FREQUENCY,1,4769,0,0,2.444570597374332,11
574_AMZN_3,AMZN,574,FREQUENCY,2,4081,0,0,2.4251942458573295,11
574_AMZN_3,AMZN,574,NEGATION,0,4296,0,3,9.025002682804578,43
574_AMZN_3,AMZN,574,NEGATION,1,4772,0,3,8.904639509236311,42
574_AMZN_3,AMZN,574,NEGATION,2,4084,0,3,9.198104953388835,42
574_AMZN_3,AMZN,574,NUMERIC,0,5000,800,0,8.998183008576206,43
574_AMZN_3,AMZN,574,NUMERIC,1,5000,995,0,8.920292237718638,42
574_AMZN_3,AMZN,574,NUMERIC,2,5000,921,0,9.18817685233445,42
574_AMZN_3,AMZN,574,NO_STEM,0,5000,0,0,8.996659763181437,43
574_AMZN_3,AMZN,574,NO_STEM,1,5000,0,0,8.898737575687443,41
574_AMZN_3,AMZN,574,NO_STEM,2,5000,0,0,9.155856397399917,42
574_AMZN_4,AMZN,574,CONTROL,0,4216,0,0,0.3393484156931605,8
574_AMZN_4,AMZN,574,CONTROL,1,3873,0,0,0.31242967848489844,7
574_AMZN_4,AMZN,574,CONTROL,2,4215,0,0,0.3335378575554093,7
574_AMZN_4,AMZN,574,FREQUENCY,0,4216,0,0,2.4087249586398425,11
574_AMZN_4,AMZN,574,FREQUENCY,1,3873,0,0,2.3758423413341725,11
574_AMZN_4,AMZN,574,FREQUENCY,2,4215,0,0,2.40249756345514,11
574_AMZN_4,AMZN,574,NEGATION,0,4219,0,3,0.33913270302580895,8
574_AMZN_4,AMZN,574,NEGATION,1,3876,0,3,0.3121998158843905,7
574_AMZN_4,AMZN,574,NEGATION,2,4218,0,3,0.33339192560491293,7
574_AMZN_4,AMZN,574,NUMERIC,0,5000,1026,0,0.34275182604085924,8
574_AMZN_4,AMZN,574,NUMERIC,1,4841,968,0,0.31731784544915476,7
574_AMZN_4,AMZN,574,NUMERIC,2,5000,1022,0,0.3376466072689607,7
574_AMZN_4,AMZN,574,NO_STEM,0,5000,0,0,8.97557014909248,41
574_AMZN_4,AMZN,574,NO_STEM,1,5000,0,0,9.003530733000199,41
574_AMZN_4,AMZN,574,NO_STEM,2,5000,0,0,9.062440092626511,42
574_AMZN_5,AMZN,574,CONTROL,0,4080,0,0,9.25926367200642,42
574_AMZN_5,AMZN,574,CONTROL,1,4161,0,0,9.005064949484215,41
574_AMZN_5,AMZN,574,CONTROL,2,4778,0,0,8.902996710310102,42
574_AMZN_5,AMZN,574,FREQUENCY,0,4080,0,0,9.269679103430525,43
574_AMZN_5,AMZN,574,FREQUENCY,1,4161,0,0,9.024029592986038,43
574_AMZN_5,AMZN,574,FREQUENCY,2,4778,0,0,8.927482038598772,42
574_AMZN_5,AMZN,574,NEGATION,0,4083,0,3,9.261316917445647,42
574_AMZN_5,AMZN,574,NEGATION,1,4164,0,3,9.007301412839652,41
574_AMZN_5,AMZN,574,NEGATION,2,4781,0,3,8.905578312730755,42
574_AMZN_5,AMZN,574,NUMERIC,0,5000,1040,0,9.294137631374502,42
574_AMZN_5,AMZN,574,NUMERIC,1,5000,1021,0,9.037904498199893,41
574_AMZN_5,AMZN,574,NUMERIC,2,5000,811,0,8.911613795841946,42
574_AMZN_5,AMZN,574,NO_STEM,0,5000,0,0,9.24834974666652,42
574_AMZN_5,AMZN,574,NO_STEM,1,5000,0,0,8.99491134502191,41
574_AMZN_5,AMZN,574,NO_STEM,2,5000,0,0,8.877705891396161,42
574_AMZN_6,AMZN,574,CONTROL,0,4393,0,0,9.265597205891511,42
574_AMZN_6,AMZN,574,CONTROL,1,3809,0,0,8.824308671930906,43
574_AMZN_6,AMZN,574,CONTROL,2,4020,0,0,9.2780362586516,42
574_AMZN_6,AMZN,574,FREQUENCY,0,4393,0,0,9.287791242666165,42
574_AMZN_6,AMZN,574,FREQUENCY,1,3809,0,0,8.848478495374163,43
574_AMZN_6,AMZN,574,FREQUENCY,2,4020,0,0,9.369544668709079,42
574_AMZN_6,AMZN,574,NEGATION,0,4396,0,3,9.268109066213198,42
574_AMZN_6,AMZN,574,NEGATION,1,3812,0,3,8.825410021193365,43
574_AMZN_6,AMZN,574,NEGATION,2,4023,0,3,9.278811352478042,42
574_AMZN_6,AMZN,574,NUMERIC,0,5000,1042,0,9.26727268626683,42
574_AMZN_6,AMZN,574,NUMERIC,1,4788,979,0,8.820992203429487,41
574_AMZN_6,AMZN,574,NUMERIC,2,5000,1047,0,9.290434225483937,42
574_AMZN_6,AMZN,574,NO_STEM,0,5000,0,0,9.20088041255147,42
574_AMZN_6,AMZN,574,NO_STEM,1,5000,0,0,8.796071008345708,43
574_AMZN_6,AMZN,574,NO_STEM,2,5000,0,0,9.247648533407222,42
574_AMZN_7,AMZN,574,CONTROL,0,4263,0,0,2.417501156241016,11
574_AMZN_7,AMZN,574,CONTROL,1,3963,0,0,2.5131903050801285,11
574_AMZN_7,AMZN,574,CONTROL,2,4059,0,0,2.535011429775288,11
574_AMZN_7,AMZN,574,FREQUENCY,0,4263,0,0,2.341893376125205,11
574_AMZN_7,AMZN,574,FREQUENCY,1,3963,0,0,2.4365426814518285,11
574_AMZN_7,AMZN,574,FREQUENCY,2,4059,0,0,2.463858986526069,11
574_AMZN_7,AMZN,574,NEGATION,0,4266,0,3,2.4168292995253635,11
574_AMZN_7,AMZN,574,NEGATION,1,3966,0,3,2.512007105298081,11
574_AMZN_7,AMZN,574,NEGATION,2,4062,0,3,2.534292735036138,11
574_AMZN_7,AMZN,574,NUMERIC,0,5000,1002,0,2.4340394342766305,11
574_AMZN_7,AMZN,574,NUMERIC,1,4960,997,0,2.5321739603486892,11
574_AMZN_7,AMZN,574,NUMERIC,2,5000,942,0,2.5668617192034926,11
574_AMZN_7,AMZN,574,NO_STEM,0,5000,0,0,2.4320059899807664,11
574_AMZN_7,AMZN,574,NO_STEM,1,5000,0,0,2.5292026536830656,11
574_AMZN_7,AMZN,574,NO_STEM,2,5000,0,0,2.5513701398173745,11
574_AMZN_8,AMZN,574,CONTROL,0,4228,0,0,9.041880547099158,42
574_AMZN_8,AMZN,574,CONTROL,1,3930,0,0,8.948422336829658,41
574_AMZN_8,AMZN,574,CONTROL,2,4756,0,0,9.023447740602208,42
574_AMZN_8,AMZN,574,FREQUENCY,0,4228,0,0,2.427903223508145,11
574_AMZN_8,AMZN,574,FREQUENCY,1,3930,0,0,2.3176129013005293,11
574_AMZN_8,AMZN,574,FREQUENCY,2,4756,0,0,2.543797602896482,11
574_AMZN_8,AMZN,574,NEGATION,0,4231,0,3,9.044846495667565,42
574_AMZN_8,AMZN,574,NEGATION,1,3933,0,3,8.950677149632032,41
574_AMZN_8,AMZN,574,NEGATION,2,4759,0,3,9.024727929367582,42
574_AMZN_8,AMZN,574,NUMERIC,0,5000,829,0,9.02867779488287,42
574_AMZN_8,AMZN,574,NUMERIC,1,5000,1106,0,8.954974565257764,41
574_AMZN_8,AMZN,574,NUMERIC,2,5000,785,0,9.059932231883206,43
574_AMZN_8,AMZN,574,NO_STEM,0,5000,0,0,2.5085544887451197,11
574_AMZN_8,AMZN,574,NO_STEM,1,5000,0,0,2.408880606333437,11
574_AMZN_8,AMZN,574,NO_STEM,2,5000,0,0,2.6252739071590354,11
574_AMZN_9,AMZN,574,CONTROL,0,4039,0,0,9.050749901370105,44
574_AMZN_9,AMZN,574,CONTROL,1,4743,0,0,9.309346255440802,41
574_AMZN_9,AMZN,574,CONTROL,2,4670,0,0,9.029972477981252,42
574_AMZN_9,AMZN,574,FREQUENCY,0,4039,0,0,9.093418243120986,44
574_AMZN_9,AMZN,574,FREQUENCY,1,4743,0,0,9.334667335941017,42
574_AMZN_9,AMZN,574,FREQUENCY,2,4670,0,0,9.053367174885155,44
574_AMZN_9,AMZN,574,NEGATION,0,4042,0,3,9.052004822623987,44
574_AMZN_9,AMZN,574,NEGATION,1,4746,0,3,9.31127237378777,41
574_AMZN_9,AMZN,574,NEGATION,2,4673,0,3,9.032033340360188,42
574_AMZN_9,AMZN,574,NUMERIC,0,5000,963,0,9.053189098335805,44
574_AMZN_9,AMZN,574,NUMERIC,1,5000,796,0,9.332103559363473,41
574_AMZN_9,AMZN,574,NUMERIC,2,5000,753,0,9.03034562845044,42
574_AMZN_9,AMZN,574,NO_STEM,0,5000,0,0,8.985614623369619,44
574_AMZN_9,AMZN,574,NO_STEM,1,5000,0,0,9.303026567150608,42
574_AMZN_9,AMZN,574,NO_STEM,2,5000,0,0,9.01188393977132,42
575_AAPL_0,AAPL,575,CONTROL,0,5000,0,0,13.646486272137624,41
575_AAPL_0,AAPL,575,CONTROL,1,5000,0,0,13.56260681692177,39
575_AAPL_0,AAPL,575,CONTROL,2,5000,0,0,13.857493158060533,40
575_AAPL_0,AAPL,575,FREQUENCY,0,5000,0,0,13.537902625518456,43
575_AAPL_0,AAPL,575,FREQUENCY,1,5000,0,0,13.496846738620482,41
575_AAPL_0,AAPL,575,FREQUENCY,2,5000,0,0,13.786060949277466,42
575_AAPL_0,AAPL,575,NEGATION,0,5000,0,3,13.647608225200399,41
575_AAPL_0,AAPL,575,NEGATION,1,5000,0,3,13.567581415426822,39
575_AAPL_0,AAPL,575,NEGATION,2,5000,0,3,13.856690385094089,40
575_AAPL_0,AAPL,575,NUMERIC,0,5000,1278,0,13.68539658521668,41
575_AAPL_0,AAPL,575,NUMERIC,1,5000,1279,0,13.594936444202082,42
575_AAPL_0,AAPL,575,NUMERIC,2,5000,1291,0,13.8561380010169,40
575_AAPL_0,AAPL,575,NO_STEM,0,5000,0,0,13.644739369642815,40
575_AAPL_0,AAPL,575,NO_STEM,1,5000,0,0,13.582707982569017,40
575_AAPL_0,AAPL,575,NO_STEM,2,5000,0,0,13.892708998088883,40
575_AAPL_1,AAPL,575,CONTROL,0,5000,0,0,13.820330221903996,41
575_AAPL_1,AAPL,575,CONTROL,1,5000,0,0,13.66795317029284,40
575_AAPL_1,AAPL,575,CONTROL,2,5000,0,0,13.766016524237532,41
575_AAPL_1,AAPL,575,FREQUENCY,0,5000,0,0,13.737924671516566,41
575_AAPL_1,AAPL,575,FREQUENCY,1,5000,0,0,13.590877989616448,43
575_AAPL_1,AAPL,575,FREQUENCY,2,5000,0,0,13.749400729581964,40
575_AAPL_1,AAPL,575,NEGATION,0,5000,0,3,13.826262274583838,41
575_AAPL_1,AAPL,575,NEGATION,1,5000,0,3,13.671928704406861,40
575_AAPL_1,AAPL,575,NEGATION,2,5000,0,3,13.767299126663923,41
575_AAPL_1,AAPL,575,NUMERIC,0,5000,1293,0,13.864143529700241,41
575_AAPL_1,AAPL,575,NUMERIC,1,5000,1273,0,13.700909051644787,42
575_AAPL_1,AAPL,575,NUMERIC,2,5000,1301,0,13.788554139239048,40
575_AAPL_1,AAPL,575,NO_STEM,0,5000,0,0,13.850849724359794,39
575_AAPL_1,AAPL,575,NO_STEM,1,5000,0,0,13.645683891052206,42
575_AAPL_1,AAPL,575,NO_STEM,2,5000,0,0,13.741518036093426,41
575_AAPL_2,AAPL,575,CONTROL,0,5000,0,0,13.747804793201624,40
575_AAPL_2,AAPL,575,CONTROL,1,5000,0,0,13.67709777013786,38
575_AAPL_2,AAPL,575,CONTROL,2,5000,0,0,13.815589229714016,39
575_AAPL_2,AAPL,575,FREQUENCY,0,5000,0,0,13.646681511119048,41
575_AAPL_2,AAPL,575,FREQUENCY,1,5000,0,0,13.667716520596775,40
575_AAPL_2,AAPL,575,FREQUENCY,2,5000,0,0,13.720173398640327,41
575_AAPL_2,AAPL,575,NEGATION,0,5000,0,3,13.747730603981879,40
575_AAPL_2,AAPL,575,NEGATION,1,5000,0,3,13.681984640127558,38
575_AAPL_2,AAPL,575,NEGATION,2,5000,0,3,13.817060652618435,39
575_AAPL_2,AAPL,575,NUMERIC,0,5000,1292,0,13.804261717014318,38
575_AAPL_2,AAPL,575,NUMERIC,1,5000,1285,0,13.728354200872,39
575_AAPL_2,AAPL,575,NUMERIC,2,5000,1254,0,13.818794092607678,40
575_AAPL_2,AAPL,575,NO_STEM,0,5000,0,0,13.736894392004436,38
575_AAPL_2,AAPL,575,NO_STEM,1,5000,0,0,13.681505498843551,39
575_AAPL_2,AAPL,575,NO_STEM,2,5000,0,0,13.818435253957864,40
575_AAPL_3,AAPL,575,CONTROL,0,5000,0,0,13.8337069865951,40
575_AAPL_3,AAPL,575,CONTROL,1,5000,0,0,13.52481822466114,41
575_AAPL_3,AAPL,575,CONTROL,2,5000,0,0,13.641398866181797,40
575_AAPL_3,AAPL,575,FREQUENCY,0,5000,0,0,13.701463966110667,43
575_AAPL_3,AAPL,575,FREQUENCY,1,5000,0,0,13.457131030339031,44
575_AAPL_3,AAPL,575,FREQUENCY,2,5000,0,0,13.528759422370621,42
575_AAPL_3,AAPL,575,NEGATION,0,5000,0,3,13.82905244363699,40
575_AAPL_3,AAPL,575,NEGATION,1,5000,0,3,13.532081232866313,41
575_AAPL_3,AAPL,575,NEGATION,2,5000,0,3,13.643273064809755,39
575_AAPL_3,AAPL,575,NUMERIC,0,5000,1287,0,13.873068005366441,41
575_AAPL_3,AAPL,575,NUMERIC,1,5000,1305,0,13.595820047579128,41
575_AAPL_3,AAPL,575,NUMERIC,2,5000,1285,0,13.617807193600752,41
575_AAPL_3,AAPL,575,NO_STEM,0,5000,0,0,13.849743884523301,40
575_AAPL_3,AAPL,575,NO_STEM,1,5000,0,0,13.580167618376109,41
