phase,symbol,month,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
development,AMZN,2018-10,F0,69,0.5520833333333333,0.0976086011803788,0.2647896263293537,0.6458333333333334,0.6666666666666666,0.4375,0.5942028985507246,False
development,AMZN,2018-09,R1,57,0.47598522167487683,-0.04977665340318334,0.26348832319443444,0.5197044334975369,0.6071428571428571,0.3448275862068966,0.631578947368421,False
development,AMZN,2018-10,R1,69,0.5416666666666666,0.07856742013183861,0.2788264595358372,0.6041666666666666,0.6666666666666666,0.4166666666666667,0.6086956521739131,False
development,AMZN,2018-09,F1,57,0.4716748768472906,-0.05817474046899912,0.2553051922206057,0.5012315270935961,0.35714285714285715,0.5862068965517241,0.38596491228070173,False
development,AMZN,2018-10,F1,69,0.65625,0.2890730751633232,0.24220680697950617,0.6815476190476191,0.6666666666666666,0.6458333333333334,0.4492753623188406,False
development,AMZN,2018-09,F2,57,0.41995073891625617,-0.16129479177027617,0.2759682940694396,0.5073891625615763,0.35714285714285715,0.4827586206896552,0.43859649122807015,False
development,AMZN,2018-10,F2,69,0.5446428571428572,0.08625819491779428,0.31556534866295327,0.5962301587301587,0.7142857142857143,0.375,0.6521739130434783,False
development,AMZN,2018-09,F6,57,0.4944581280788177,-0.011920540257484747,0.2579996889595012,0.46059113300492616,0.6785714285714286,0.3103448275862069,0.6842105263157895,False
development,AMZN,2018-10,F6,69,0.5416666666666666,0.07856742013183861,0.27107304294789336,0.6259920634920635,0.6666666666666666,0.4166666666666667,0.6086956521739131,False
development,AMZN,2018-09,F1_temperature,57,0.4716748768472906,-0.05817474046899912,0.2566672891012635,0.437192118226601,0.35714285714285715,0.5862068965517241,0.38596491228070173,False
development,AMZN,2018-10,F1_temperature,69,0.65625,0.2890730751633232,0.254951089382912,0.6488095238095238,0.6666666666666666,0.6458333333333334,0.4492753623188406,False
development,AMZN,2018-09,F1_platt_shrunk,57,0.3983990147783251,-0.24917762935063273,0.25596529505728866,0.4766009852216748,0.10714285714285714,0.6896551724137931,0.21052631578947367,False
development,AMZN,2018-10,F1_platt_shrunk,69,0.6086309523809523,0.20252789748842934,0.24886485515065915,0.6726190476190476,0.5714285714285714,0.6458333333333334,0.42028985507246375,False
development,AMZN,2018-09,F1_calibrated,57,0.3983990147783251,-0.24917762935063273,0.25596529505728866,0.4766009852216748,0.10714285714285714,0.6896551724137931,0.21052631578947367,False
development,AMZN,2018-10,F1_calibrated,69,0.6086309523809523,0.20252789748842934,0.24886485515065915,0.6726190476190476,0.5714285714285714,0.6458333333333334,0.42028985507246375,False
development,AMZN,2018-09,F2_temperature,57,0.41995073891625617,-0.16129479177027617,0.2566512074769024,0.4347290640394089,0.35714285714285715,0.4827586206896552,0.43859649122807015,False
development,AMZN,2018-10,F2_temperature,69,0.5446428571428572,0.08625819491779428,0.2554062535361917,0.6468253968253969,0.7142857142857143,0.375,0.6521739130434783,False
development,AMZN,2018-09,F2_platt_shrunk,57,0.4150246305418719,-0.23300175831101852,0.2574551110709539,0.4852216748768473,0.07142857142857142,0.7586206896551724,0.15789473684210525,False
development,AMZN,2018-10,F2_platt_shrunk,69,0.6205357142857143,0.2526124011407279,0.25033924016458187,0.6706349206349207,0.42857142857142855,0.8125,0.2608695652173913,False
development,AMZN,2018-09,F2_calibrated,57,0.4150246305418719,-0.23300175831101852,0.2574551110709539,0.4852216748768473,0.07142857142857142,0.7586206896551724,0.15789473684210525,False
development,AMZN,2018-10,F2_calibrated,69,0.6205357142857143,0.2526124011407279,0.25033924016458187,0.6706349206349207,0.42857142857142855,0.8125,0.2608695652173913,False
