source,record,variant,symbol,period,method,slope,intercept,train_n,monotone_non_decreasing
outputs/stock_goal60_4h/v1/calibration.json,13,F1_new,AMZN,final,positive_slope,0.12066494760932776,,382,True
outputs/stock_goal60_4h/v1/calibration.json,14,F2_new,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,15,F2_new,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,16,F2_new,AAPL,2018-04,positive_slope,0.010051888104315702,,62,True
outputs/stock_goal60_4h/v1/calibration.json,17,F2_new,AMZN,2018-04,positive_slope,0.010051882934748749,,62,True
outputs/stock_goal60_4h/v1/calibration.json,18,F2_new,AAPL,2018-05,positive_slope,0.010051874272148882,,125,True
outputs/stock_goal60_4h/v1/calibration.json,19,F2_new,AMZN,2018-05,positive_slope,0.010051886872238137,,125,True
outputs/stock_goal60_4h/v1/calibration.json,20,F2_new,AAPL,2018-06,positive_slope,0.010051879843211868,,191,True
outputs/stock_goal60_4h/v1/calibration.json,21,F2_new,AMZN,2018-06,positive_slope,0.01005188488793383,,190,True
outputs/stock_goal60_4h/v1/calibration.json,22,F2_new,AAPL,2018-07,positive_slope,0.010051896218822482,,254,True
outputs/stock_goal60_4h/v1/calibration.json,23,F2_new,AMZN,2018-07,positive_slope,0.010051887012678418,,253,True
outputs/stock_goal60_4h/v1/calibration.json,24,F2_new,AAPL,2018-08,positive_slope,0.010051898646651587,,314,True
outputs/stock_goal60_4h/v1/calibration.json,25,F2_new,AMZN,2018-08,positive_slope,0.010051891404930855,,313,True
outputs/stock_goal60_4h/v1/calibration.json,26,F2_new,AAPL,final,positive_slope,0.010051883226637378,,383,True
outputs/stock_goal60_4h/v1/calibration.json,27,F2_new,AMZN,final,positive_slope,0.010051894446223213,,382,True
outputs/stock_goal60_4h/v1/calibration.json,28,H0,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,29,H0,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,30,H0,AAPL,2018-04,positive_slope,0.010051891524935512,,62,True
outputs/stock_goal60_4h/v1/calibration.json,31,H0,AMZN,2018-04,positive_slope,0.010051877170295216,,62,True
outputs/stock_goal60_4h/v1/calibration.json,32,H0,AAPL,2018-05,positive_slope,0.010051894251956765,,125,True
outputs/stock_goal60_4h/v1/calibration.json,33,H0,AMZN,2018-05,positive_slope,0.010051891606124894,,125,True
outputs/stock_goal60_4h/v1/calibration.json,34,H0,AAPL,2018-06,positive_slope,0.010051880089825153,,191,True
outputs/stock_goal60_4h/v1/calibration.json,35,H0,AMZN,2018-06,positive_slope,0.010051891521245934,,190,True
outputs/stock_goal60_4h/v1/calibration.json,36,H0,AAPL,2018-07,positive_slope,0.010051872302123694,,254,True
outputs/stock_goal60_4h/v1/calibration.json,37,H0,AMZN,2018-07,positive_slope,0.010051892304673635,,253,True
outputs/stock_goal60_4h/v1/calibration.json,38,H0,AAPL,2018-08,positive_slope,0.010051870290733502,,314,True
outputs/stock_goal60_4h/v1/calibration.json,39,H0,AMZN,2018-08,positive_slope,0.010051894136213109,,313,True
outputs/stock_goal60_4h/v1/calibration.json,40,H0,AAPL,final,positive_slope,0.010051882776439812,,383,True
outputs/stock_goal60_4h/v1/calibration.json,41,H0,AMZN,final,positive_slope,0.010051896315312087,,382,True
outputs/stock_goal60_4h/v1/calibration.json,42,H1,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,43,H1,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,44,H1,AAPL,2018-04,positive_slope,0.01005189571017996,,62,True
outputs/stock_goal60_4h/v1/calibration.json,45,H1,AMZN,2018-04,positive_slope,0.010051884710215482,,62,True
outputs/stock_goal60_4h/v1/calibration.json,46,H1,AAPL,2018-05,positive_slope,0.0510522021794145,,125,True
outputs/stock_goal60_4h/v1/calibration.json,47,H1,AMZN,2018-05,positive_slope,0.010051896247137995,,125,True
outputs/stock_goal60_4h/v1/calibration.json,48,H1,AAPL,2018-06,positive_slope,0.01005189979607409,,191,True
outputs/stock_goal60_4h/v1/calibration.json,49,H1,AMZN,2018-06,positive_slope,0.010051894277194369,,190,True
outputs/stock_goal60_4h/v1/calibration.json,50,H1,AAPL,2018-07,positive_slope,0.010051879206436657,,254,True
outputs/stock_goal60_4h/v1/calibration.json,51,H1,AMZN,2018-07,positive_slope,0.010051895348158525,,253,True
outputs/stock_goal60_4h/v1/calibration.json,52,H1,AAPL,2018-08,positive_slope,0.01005190267790748,,314,True
outputs/stock_goal60_4h/v1/calibration.json,53,H1,AMZN,2018-08,positive_slope,0.010051896605915241,,313,True
outputs/stock_goal60_4h/v1/calibration.json,54,H1,AAPL,final,positive_slope,0.010051885168325789,,383,True
outputs/stock_goal60_4h/v1/calibration.json,55,H1,AMZN,final,positive_slope,0.010051897327324644,,382,True
outputs/stock_goal60_4h/v1/calibration.json,56,H2,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,57,H2,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,58,H2,AAPL,2018-04,positive_slope,0.010051895254594075,,62,True
outputs/stock_goal60_4h/v1/calibration.json,59,H2,AMZN,2018-04,positive_slope,0.010051884115059499,,62,True
outputs/stock_goal60_4h/v1/calibration.json,60,H2,AAPL,2018-05,positive_slope,0.044846468855612776,,125,True
outputs/stock_goal60_4h/v1/calibration.json,61,H2,AMZN,2018-05,positive_slope,0.010051895381033502,,125,True
outputs/stock_goal60_4h/v1/calibration.json,62,H2,AAPL,2018-06,positive_slope,0.010051875340324378,,191,True
outputs/stock_goal60_4h/v1/calibration.json,63,H2,AMZN,2018-06,positive_slope,0.01005189364841387,,190,True
outputs/stock_goal60_4h/v1/calibration.json,64,H2,AAPL,2018-07,positive_slope,0.010051888383616918,,254,True
outputs/stock_goal60_4h/v1/calibration.json,65,H2,AMZN,2018-07,positive_slope,0.010051893576533166,,253,True
outputs/stock_goal60_4h/v1/calibration.json,66,H2,AAPL,2018-08,positive_slope,0.010051871114562485,,314,True
outputs/stock_goal60_4h/v1/calibration.json,67,H2,AMZN,2018-08,positive_slope,0.010051894696571164,,313,True
outputs/stock_goal60_4h/v1/calibration.json,68,H2,AAPL,final,positive_slope,0.010051899626881338,,383,True
outputs/stock_goal60_4h/v1/calibration.json,69,H2,AMZN,final,positive_slope,0.010051895334857123,,382,True
outputs/stock_goal60_4h/v1/calibration.json,70,P_cross_hgb,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,71,P_cross_hgb,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,72,P_cross_hgb,AAPL,2018-04,positive_slope,0.010051870347971566,,62,True
outputs/stock_goal60_4h/v1/calibration.json,73,P_cross_hgb,AMZN,2018-04,positive_slope,0.010051882909945442,,62,True
outputs/stock_goal60_4h/v1/calibration.json,74,P_cross_hgb,AAPL,2018-05,positive_slope,0.045785869340864,,125,True
outputs/stock_goal60_4h/v1/calibration.json,75,P_cross_hgb,AMZN,2018-05,positive_slope,0.010051886865323127,,125,True
outputs/stock_goal60_4h/v1/calibration.json,76,P_cross_hgb,AAPL,2018-06,positive_slope,0.010051874949887445,,191,True
outputs/stock_goal60_4h/v1/calibration.json,77,P_cross_hgb,AMZN,2018-06,positive_slope,0.01005189222419288,,190,True
outputs/stock_goal60_4h/v1/calibration.json,78,P_cross_hgb,AAPL,2018-07,positive_slope,0.010151566280393915,,254,True
outputs/stock_goal60_4h/v1/calibration.json,79,P_cross_hgb,AMZN,2018-07,positive_slope,0.010051892146128462,,253,True
outputs/stock_goal60_4h/v1/calibration.json,80,P_cross_hgb,AAPL,2018-08,positive_slope,0.05058760364194341,,314,True
outputs/stock_goal60_4h/v1/calibration.json,81,P_cross_hgb,AMZN,2018-08,positive_slope,0.010051891239214347,,313,True
outputs/stock_goal60_4h/v1/calibration.json,82,P_cross_hgb,AAPL,final,positive_slope,0.14399691526685623,,383,True
outputs/stock_goal60_4h/v1/calibration.json,83,P_cross_hgb,AMZN,final,positive_slope,0.010051892465537959,,382,True
outputs/stock_goal60_4h/v1/calibration.json,84,P_cross_lr,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,85,P_cross_lr,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,86,P_cross_lr,AAPL,2018-04,positive_slope,0.010051894591278625,,62,True
outputs/stock_goal60_4h/v1/calibration.json,87,P_cross_lr,AMZN,2018-04,positive_slope,0.010051882469642186,,62,True
outputs/stock_goal60_4h/v1/calibration.json,88,P_cross_lr,AAPL,2018-05,positive_slope,0.0100518833211374,,125,True
outputs/stock_goal60_4h/v1/calibration.json,89,P_cross_lr,AMZN,2018-05,positive_slope,0.010051883224836923,,125,True
outputs/stock_goal60_4h/v1/calibration.json,90,P_cross_lr,AAPL,2018-06,positive_slope,0.01005187325156793,,191,True
outputs/stock_goal60_4h/v1/calibration.json,91,P_cross_lr,AMZN,2018-06,positive_slope,0.010051884472541244,,190,True
outputs/stock_goal60_4h/v1/calibration.json,92,P_cross_lr,AAPL,2018-07,positive_slope,0.010051876220715558,,254,True
outputs/stock_goal60_4h/v1/calibration.json,93,P_cross_lr,AMZN,2018-07,positive_slope,0.010051890754334394,,253,True
outputs/stock_goal60_4h/v1/calibration.json,94,P_cross_lr,AAPL,2018-08,positive_slope,0.010051877167257145,,314,True
outputs/stock_goal60_4h/v1/calibration.json,95,P_cross_lr,AMZN,2018-08,positive_slope,0.010051897829608518,,313,True
outputs/stock_goal60_4h/v1/calibration.json,96,P_cross_lr,AAPL,final,positive_slope,0.11224231503683038,,383,True
outputs/stock_goal60_4h/v1/calibration.json,97,P_cross_lr,AMZN,final,positive_slope,0.02042113936430335,,382,True
outputs/stock_goal60_4h/v1/calibration.json,98,P_cross_tabpfn,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,99,P_cross_tabpfn,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,100,P_cross_tabpfn,AAPL,2018-04,positive_slope,0.010051891749926623,,62,True
outputs/stock_goal60_4h/v1/calibration.json,101,P_cross_tabpfn,AMZN,2018-04,positive_slope,0.010051889242809465,,62,True
outputs/stock_goal60_4h/v1/calibration.json,102,P_cross_tabpfn,AAPL,2018-05,positive_slope,0.010051878944879708,,125,True
outputs/stock_goal60_4h/v1/calibration.json,103,P_cross_tabpfn,AMZN,2018-05,positive_slope,0.010051887987396004,,125,True
outputs/stock_goal60_4h/v1/calibration.json,104,P_cross_tabpfn,AAPL,2018-06,positive_slope,0.010051894638600511,,191,True
outputs/stock_goal60_4h/v1/calibration.json,105,P_cross_tabpfn,AMZN,2018-06,positive_slope,0.01005188814386989,,190,True
outputs/stock_goal60_4h/v1/calibration.json,106,P_cross_tabpfn,AAPL,2018-07,positive_slope,0.010051884913129788,,254,True
outputs/stock_goal60_4h/v1/calibration.json,107,P_cross_tabpfn,AMZN,2018-07,positive_slope,0.01005189108053721,,253,True
outputs/stock_goal60_4h/v1/calibration.json,108,P_cross_tabpfn,AAPL,2018-08,positive_slope,0.07654082085379686,,314,True
outputs/stock_goal60_4h/v1/calibration.json,109,P_cross_tabpfn,AMZN,2018-08,positive_slope,0.01005189303734709,,313,True
outputs/stock_goal60_4h/v1/calibration.json,110,P_cross_tabpfn,AAPL,final,positive_slope,0.12227528082290895,,383,True
outputs/stock_goal60_4h/v1/calibration.json,111,P_cross_tabpfn,AMZN,final,positive_slope,0.01005189804725816,,382,True
outputs/stock_goal60_4h/v1/calibration.json,112,P_own_hgb,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,113,P_own_hgb,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,114,P_own_hgb,AAPL,2018-04,positive_slope,0.010051895869438545,,62,True
outputs/stock_goal60_4h/v1/calibration.json,115,P_own_hgb,AMZN,2018-04,positive_slope,0.010051882897635487,,62,True
outputs/stock_goal60_4h/v1/calibration.json,116,P_own_hgb,AAPL,2018-05,positive_slope,0.010051892163511076,,125,True
outputs/stock_goal60_4h/v1/calibration.json,117,P_own_hgb,AMZN,2018-05,positive_slope,0.010051886078391331,,125,True
outputs/stock_goal60_4h/v1/calibration.json,118,P_own_hgb,AAPL,2018-06,positive_slope,0.01005188261685154,,191,True
outputs/stock_goal60_4h/v1/calibration.json,119,P_own_hgb,AMZN,2018-06,positive_slope,0.010051891258246294,,190,True
outputs/stock_goal60_4h/v1/calibration.json,120,P_own_hgb,AAPL,2018-07,positive_slope,0.05602910362745651,,254,True
outputs/stock_goal60_4h/v1/calibration.json,121,P_own_hgb,AMZN,2018-07,positive_slope,0.010051897233585252,,253,True
outputs/stock_goal60_4h/v1/calibration.json,122,P_own_hgb,AAPL,2018-08,positive_slope,0.10343617802167472,,314,True
outputs/stock_goal60_4h/v1/calibration.json,123,P_own_hgb,AMZN,2018-08,positive_slope,0.010051895887342071,,313,True
outputs/stock_goal60_4h/v1/calibration.json,124,P_own_hgb,AAPL,final,positive_slope,0.20773184182911417,,383,True
outputs/stock_goal60_4h/v1/calibration.json,125,P_own_hgb,AMZN,final,positive_slope,0.01005189645938405,,382,True
outputs/stock_goal60_4h/v1/calibration.json,126,P_own_lr,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,127,P_own_lr,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,128,P_own_lr,AAPL,2018-04,positive_slope,0.010051893758183487,,62,True
outputs/stock_goal60_4h/v1/calibration.json,129,P_own_lr,AMZN,2018-04,positive_slope,0.010051878768208811,,62,True
outputs/stock_goal60_4h/v1/calibration.json,130,P_own_lr,AAPL,2018-05,positive_slope,0.08943157679435386,,125,True
outputs/stock_goal60_4h/v1/calibration.json,131,P_own_lr,AMZN,2018-05,positive_slope,0.010051886782024467,,125,True
outputs/stock_goal60_4h/v1/calibration.json,132,P_own_lr,AAPL,2018-06,positive_slope,0.0839296585933008,,191,True
outputs/stock_goal60_4h/v1/calibration.json,133,P_own_lr,AMZN,2018-06,positive_slope,0.010051886270802215,,190,True
outputs/stock_goal60_4h/v1/calibration.json,134,P_own_lr,AAPL,2018-07,positive_slope,0.02412308467923129,,254,True
outputs/stock_goal60_4h/v1/calibration.json,135,P_own_lr,AMZN,2018-07,positive_slope,0.010051892800898141,,253,True
outputs/stock_goal60_4h/v1/calibration.json,136,P_own_lr,AAPL,2018-08,positive_slope,0.09407718615343132,,314,True
outputs/stock_goal60_4h/v1/calibration.json,137,P_own_lr,AMZN,2018-08,positive_slope,0.010051870170668513,,313,True
outputs/stock_goal60_4h/v1/calibration.json,138,P_own_lr,AAPL,final,positive_slope,0.239235994698555,,383,True
outputs/stock_goal60_4h/v1/calibration.json,139,P_own_lr,AMZN,final,positive_slope,0.044737692783537106,,382,True
outputs/stock_goal60_4h/v1/calibration.json,140,P_own_tabpfn,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,141,P_own_tabpfn,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,142,P_own_tabpfn,AAPL,2018-04,positive_slope,0.010051890292251574,,62,True
outputs/stock_goal60_4h/v1/calibration.json,143,P_own_tabpfn,AMZN,2018-04,positive_slope,0.01005187834486637,,62,True
outputs/stock_goal60_4h/v1/calibration.json,144,P_own_tabpfn,AAPL,2018-05,positive_slope,0.010051902781809138,,125,True
outputs/stock_goal60_4h/v1/calibration.json,145,P_own_tabpfn,AMZN,2018-05,positive_slope,0.010051878956995807,,125,True
outputs/stock_goal60_4h/v1/calibration.json,146,P_own_tabpfn,AAPL,2018-06,positive_slope,0.010051896009114172,,191,True
outputs/stock_goal60_4h/v1/calibration.json,147,P_own_tabpfn,AMZN,2018-06,positive_slope,0.010051879970879495,,190,True
outputs/stock_goal60_4h/v1/calibration.json,148,P_own_tabpfn,AAPL,2018-07,positive_slope,0.01005189243572353,,254,True
outputs/stock_goal60_4h/v1/calibration.json,149,P_own_tabpfn,AMZN,2018-07,positive_slope,0.010051884289450303,,253,True
outputs/stock_goal60_4h/v1/calibration.json,150,P_own_tabpfn,AAPL,2018-08,positive_slope,0.1695522618691278,,314,True
outputs/stock_goal60_4h/v1/calibration.json,151,P_own_tabpfn,AMZN,2018-08,positive_slope,0.010051887564588241,,313,True
outputs/stock_goal60_4h/v1/calibration.json,152,P_own_tabpfn,AAPL,final,positive_slope,0.4469957288115399,,383,True
outputs/stock_goal60_4h/v1/calibration.json,153,P_own_tabpfn,AMZN,final,positive_slope,0.010051893104175928,,382,True
outputs/stock_goal60_4h/v1/calibration.json,154,T_A1,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,155,T_A1,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,156,T_A1,AAPL,2018-04,positive_slope,0.2547692450896912,,62,True
outputs/stock_goal60_4h/v1/calibration.json,157,T_A1,AMZN,2018-04,positive_slope,0.010051883739980075,,62,True
outputs/stock_goal60_4h/v1/calibration.json,158,T_A1,AAPL,2018-05,positive_slope,0.06886628351162126,,125,True
outputs/stock_goal60_4h/v1/calibration.json,159,T_A1,AMZN,2018-05,positive_slope,0.010051891381091175,,125,True
outputs/stock_goal60_4h/v1/calibration.json,160,T_A1,AAPL,2018-06,positive_slope,0.03953109416383486,,191,True
outputs/stock_goal60_4h/v1/calibration.json,161,T_A1,AMZN,2018-06,positive_slope,0.010051892549509079,,190,True
outputs/stock_goal60_4h/v1/calibration.json,162,T_A1,AAPL,2018-07,positive_slope,0.010051900949667323,,254,True
outputs/stock_goal60_4h/v1/calibration.json,163,T_A1,AMZN,2018-07,positive_slope,0.010051898722852635,,253,True
outputs/stock_goal60_4h/v1/calibration.json,164,T_A1,AAPL,2018-08,positive_slope,0.010051897750368934,,314,True
outputs/stock_goal60_4h/v1/calibration.json,165,T_A1,AMZN,2018-08,positive_slope,0.010051870422908752,,313,True
outputs/stock_goal60_4h/v1/calibration.json,166,T_A1,AAPL,final,positive_slope,0.057290272843491065,,383,True
outputs/stock_goal60_4h/v1/calibration.json,167,T_A1,AMZN,final,positive_slope,0.010051876424893967,,382,True
outputs/stock_goal60_4h/v1/calibration.json,168,T_A1_interaction,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,169,T_A1_interaction,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,170,T_A1_interaction,AAPL,2018-04,positive_slope,0.010051880547382909,,62,True
outputs/stock_goal60_4h/v1/calibration.json,171,T_A1_interaction,AMZN,2018-04,positive_slope,0.01005188832763434,,62,True
outputs/stock_goal60_4h/v1/calibration.json,172,T_A1_interaction,AAPL,2018-05,positive_slope,0.010051900629402782,,125,True
outputs/stock_goal60_4h/v1/calibration.json,173,T_A1_interaction,AMZN,2018-05,positive_slope,0.010051882407866405,,125,True
outputs/stock_goal60_4h/v1/calibration.json,174,T_A1_interaction,AAPL,2018-06,positive_slope,0.01005189246011408,,191,True
outputs/stock_goal60_4h/v1/calibration.json,175,T_A1_interaction,AMZN,2018-06,positive_slope,0.010051885863043428,,190,True
outputs/stock_goal60_4h/v1/calibration.json,176,T_A1_interaction,AAPL,2018-07,positive_slope,0.010051887129165818,,254,True
outputs/stock_goal60_4h/v1/calibration.json,177,T_A1_interaction,AMZN,2018-07,positive_slope,0.010051892455387144,,253,True
outputs/stock_goal60_4h/v1/calibration.json,178,T_A1_interaction,AAPL,2018-08,positive_slope,0.010051883115345488,,314,True
outputs/stock_goal60_4h/v1/calibration.json,179,T_A1_interaction,AMZN,2018-08,positive_slope,0.010051881178027645,,313,True
outputs/stock_goal60_4h/v1/calibration.json,180,T_A1_interaction,AAPL,final,positive_slope,0.010051887007536045,,383,True
outputs/stock_goal60_4h/v1/calibration.json,181,T_A1_interaction,AMZN,final,positive_slope,0.13578280456018144,,382,True
outputs/stock_goal60_4h/v1/calibration.json,182,T_mix,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,183,T_mix,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,184,T_mix,AAPL,2018-04,positive_slope,0.01005188371929494,,62,True
outputs/stock_goal60_4h/v1/calibration.json,185,T_mix,AMZN,2018-04,positive_slope,0.010051878260543996,,62,True
outputs/stock_goal60_4h/v1/calibration.json,186,T_mix,AAPL,2018-05,positive_slope,0.010051891802668855,,125,True
outputs/stock_goal60_4h/v1/calibration.json,187,T_mix,AMZN,2018-05,positive_slope,0.010051895949525155,,125,True
outputs/stock_goal60_4h/v1/calibration.json,188,T_mix,AAPL,2018-06,positive_slope,0.01005189314349701,,191,True
outputs/stock_goal60_4h/v1/calibration.json,189,T_mix,AMZN,2018-06,positive_slope,0.010051893214818435,,190,True
outputs/stock_goal60_4h/v1/calibration.json,190,T_mix,AAPL,2018-07,positive_slope,0.010051892507943905,,254,True
outputs/stock_goal60_4h/v1/calibration.json,191,T_mix,AMZN,2018-07,positive_slope,0.010051893776439563,,253,True
outputs/stock_goal60_4h/v1/calibration.json,192,T_mix,AAPL,2018-08,positive_slope,0.010051893679421997,,314,True
outputs/stock_goal60_4h/v1/calibration.json,193,T_mix,AMZN,2018-08,positive_slope,0.010051895507276544,,313,True
outputs/stock_goal60_4h/v1/calibration.json,194,T_mix,AAPL,final,positive_slope,0.01005188290191863,,383,True
outputs/stock_goal60_4h/v1/calibration.json,195,T_mix,AMZN,final,positive_slope,0.0100518971742368,,382,True
outputs/stock_goal60_4h/v1/calibration.json,196,T_original,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,197,T_original,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,198,T_original,AAPL,2018-04,positive_slope,0.23667951606998305,,62,True
outputs/stock_goal60_4h/v1/calibration.json,199,T_original,AMZN,2018-04,positive_slope,0.010051879288882957,,62,True
outputs/stock_goal60_4h/v1/calibration.json,200,T_original,AAPL,2018-05,positive_slope,0.01005188389714774,,125,True
outputs/stock_goal60_4h/v1/calibration.json,201,T_original,AMZN,2018-05,positive_slope,0.010051894241000137,,125,True
outputs/stock_goal60_4h/v1/calibration.json,202,T_original,AAPL,2018-06,positive_slope,0.010051879209097473,,191,True
outputs/stock_goal60_4h/v1/calibration.json,203,T_original,AMZN,2018-06,positive_slope,0.010051885585352076,,190,True
outputs/stock_goal60_4h/v1/calibration.json,204,T_original,AAPL,2018-07,positive_slope,0.010051870902761625,,254,True
outputs/stock_goal60_4h/v1/calibration.json,205,T_original,AMZN,2018-07,positive_slope,0.010051901056403594,,253,True
outputs/stock_goal60_4h/v1/calibration.json,206,T_original,AAPL,2018-08,positive_slope,0.010051871432512797,,314,True
outputs/stock_goal60_4h/v1/calibration.json,207,T_original,AMZN,2018-08,positive_slope,0.01005187089859788,,313,True
outputs/stock_goal60_4h/v1/calibration.json,208,T_original,AAPL,final,positive_slope,0.01005189880926077,,383,True
outputs/stock_goal60_4h/v1/calibration.json,209,T_original,AMZN,final,positive_slope,0.010051878020977812,,382,True
outputs/stock_goal60_4h/v1/calibration.json,210,T_original_interaction,AAPL,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,211,T_original_interaction,AMZN,2018-03,positive_slope,1.0,,0,True
outputs/stock_goal60_4h/v1/calibration.json,212,T_original_interaction,AAPL,2018-04,positive_slope,0.01005189140996055,,62,True
outputs/stock_goal60_4h/v1/calibration.json,213,T_original_interaction,AMZN,2018-04,positive_slope,0.010051897719883103,,62,True
outputs/stock_goal60_4h/v1/calibration.json,214,T_original_interaction,AAPL,2018-05,positive_slope,0.010051892426595876,,125,True
outputs/stock_goal60_4h/v1/calibration.json,215,T_original_interaction,AMZN,2018-05,positive_slope,0.01005189880615718,,125,True
outputs/stock_goal60_4h/v1/calibration.json,216,T_original_interaction,AAPL,2018-06,positive_slope,0.010051896274633768,,191,True
outputs/stock_goal60_4h/v1/calibration.json,217,T_original_interaction,AMZN,2018-06,positive_slope,0.010051884472176212,,190,True
outputs/stock_goal60_4h/v1/calibration.json,218,T_original_interaction,AAPL,2018-07,positive_slope,0.010051896982713039,,254,True
outputs/stock_goal60_4h/v1/calibration.json,219,T_original_interaction,AMZN,2018-07,positive_slope,0.07718512675061188,,253,True
outputs/stock_goal60_4h/v1/calibration.json,220,T_original_interaction,AAPL,2018-08,positive_slope,0.010051882252084286,,314,True
outputs/stock_goal60_4h/v1/calibration.json,221,T_original_interaction,AMZN,2018-08,positive_slope,0.27125757190902133,,313,True
outputs/stock_goal60_4h/v1/calibration.json,222,T_original_interaction,AAPL,final,positive_slope,0.010051897549030282,,383,True
outputs/stock_goal60_4h/v1/calibration.json,223,T_original_interaction,AMZN,final,positive_slope,0.46458601746269157,,382,True
