stock,horizon,method,month,params,train_n,train_end,evaluation_cutoff,n,accuracy,ba,mcc,precision,recall,f1,up_recall,down_recall,pred_up,true_up,constant,auc,brier
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-06,"{""C"": 0.1}",99,2018-05-31 20:00:00+00:00,2018-06-01 13:25:00+00:00,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-06,"{""C"": 1.0}",99,2018-05-31 20:00:00+00:00,2018-06-01 13:25:00+00:00,21,0.3333333333333333,0.3173076923076923,-0.35527985620321373,0.2,0.25,0.2222222222222222,0.25,0.38461538461538464,0.47619047619047616,0.38095238095238093,False,0.2980769230769231,0.43916874679639406
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-07,"{""C"": 0.01}",120,2018-06-29 20:00:00+00:00,2018-07-02 13:25:00+00:00,21,0.6190476190476191,0.5,0.0,0.6190476190476191,1.0,0.7647058823529411,1.0,0.0,1.0,0.6190476190476191,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-07,"{""C"": 0.1}",120,2018-06-29 20:00:00+00:00,2018-07-02 13:25:00+00:00,21,0.38095238095238093,0.3557692307692308,-0.28306925853614895,0.5,0.46153846153846156,0.48,0.46153846153846156,0.25,0.5714285714285714,0.6190476190476191,False,0.3557692307692308,0.25438836248680896
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-07,"{""C"": 1.0}",120,2018-06-29 20:00:00+00:00,2018-07-02 13:25:00+00:00,21,0.3333333333333333,0.3653846153846154,-0.2773500981126146,0.42857142857142855,0.23076923076923078,0.3,0.23076923076923078,0.5,0.3333333333333333,0.6190476190476191,False,0.2980769230769231,0.3779443731253315
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-08,"{""C"": 0.01}",141,2018-07-31 20:00:00+00:00,2018-08-01 13:25:00+00:00,23,0.7391304347826086,0.5,0.0,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.7391304347826086,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-08,"{""C"": 0.1}",141,2018-07-31 20:00:00+00:00,2018-08-01 13:25:00+00:00,23,0.7391304347826086,0.5,0.0,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.7391304347826086,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-08,"{""C"": 1.0}",141,2018-07-31 20:00:00+00:00,2018-08-01 13:25:00+00:00,23,0.5652173913043478,0.5441176470588236,0.07815751585783592,0.7692307692307693,0.5882352941176471,0.6666666666666666,0.5882352941176471,0.5,0.5652173913043478,0.7391304347826086,False,0.6568627450980392,0.2887873439810048
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-09,"{""C"": 0.01}",164,2018-08-31 20:00:00+00:00,2018-09-04 13:25:00+00:00,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-09,"{""C"": 0.1}",164,2018-08-31 20:00:00+00:00,2018-09-04 13:25:00+00:00,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-09,"{""C"": 1.0}",164,2018-08-31 20:00:00+00:00,2018-09-04 13:25:00+00:00,19,0.5789473684210527,0.6,0.32539568672798425,0.5294117647058824,1.0,0.6923076923076923,1.0,0.2,0.8947368421052632,0.47368421052631576,False,0.711111111111111,0.2983291962626368
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-10,"{""C"": 0.01}",183,2018-09-28 20:00:00+00:00,2018-10-01 13:25:00+00:00,23,0.4782608695652174,0.5,0.0,0.4782608695652174,1.0,0.6470588235294118,1.0,0.0,1.0,0.4782608695652174,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-10,"{""C"": 0.1}",183,2018-09-28 20:00:00+00:00,2018-10-01 13:25:00+00:00,23,0.4782608695652174,0.5,0.0,0.4782608695652174,1.0,0.6470588235294118,1.0,0.0,1.0,0.4782608695652174,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-10,"{""C"": 1.0}",183,2018-09-28 20:00:00+00:00,2018-10-01 13:25:00+00:00,23,0.4782608695652174,0.4772727272727273,-0.045454545454545456,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5,0.4782608695652174,0.4782608695652174,False,0.49242424242424243,0.2689196371000028
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-11,"{""C"": 0.01}",206,2018-10-31 20:00:00+00:00,2018-11-01 13:25:00+00:00,21,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-11,"{""C"": 0.1}",206,2018-10-31 20:00:00+00:00,2018-11-01 13:25:00+00:00,21,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,True,0.4642857142857143,0.2620357801178001
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-11,"{""C"": 1.0}",206,2018-10-31 20:00:00+00:00,2018-11-01 13:25:00+00:00,21,0.5238095238095238,0.6071428571428571,0.22360679774997896,0.4,0.8571428571428571,0.5454545454545454,0.8571428571428571,0.35714285714285715,0.7142857142857143,0.3333333333333333,False,0.5102040816326531,0.4093366023307196
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-12,"{""C"": 0.01}",227,2018-11-30 21:00:00+00:00,2018-12-03 14:25:00+00:00,19,0.3157894736842105,0.5,0.0,0.3157894736842105,1.0,0.48,1.0,0.0,1.0,0.3157894736842105,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-12,"{""C"": 0.1}",227,2018-11-30 21:00:00+00:00,2018-12-03 14:25:00+00:00,19,0.42105263157894735,0.532051282051282,0.07308816827558576,0.3333333333333333,0.8333333333333334,0.47619047619047616,0.8333333333333334,0.23076923076923078,0.7894736842105263,0.3157894736842105,False,0.4230769230769231,0.2530451381486476
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2018-12,"{""C"": 1.0}",227,2018-11-30 21:00:00+00:00,2018-12-03 14:25:00+00:00,19,0.631578947368421,0.641025641025641,0.26257545381445874,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.6153846153846154,0.47368421052631576,0.3157894736842105,False,0.4999999999999999,0.3390575437294856
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2019-01,"{""C"": 0.01}",246,2018-12-31 21:00:00+00:00,2019-01-02 14:25:00+00:00,21,0.5238095238095238,0.5,0.0,0.5238095238095238,1.0,0.6875,1.0,0.0,1.0,0.5238095238095238,True,0.5,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2019-01,"{""C"": 0.1}",246,2018-12-31 21:00:00+00:00,2019-01-02 14:25:00+00:00,21,0.3333333333333333,0.34090909090909094,-0.337099931231621,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.18181818181818182,0.5,0.3333333333333333,0.5238095238095238,False,0.3363636363636363,0.2545594065233632
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2019-01,"{""C"": 1.0}",246,2018-12-31 21:00:00+00:00,2019-01-02 14:25:00+00:00,21,0.42857142857142855,0.42727272727272725,-0.14545454545454545,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.4,0.5238095238095238,0.5238095238095238,False,0.40909090909090906,0.36366478320863416
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2019-02,"{""C"": 0.01}",267,2019-01-31 21:00:00+00:00,2019-02-01 14:25:00+00:00,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,0.25
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2019-02,"{""C"": 0.1}",267,2019-01-31 21:00:00+00:00,2019-02-01 14:25:00+00:00,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,0.2462392756462185
AAPL,1d:DNEWS_24H,PAPER_1G_L1LR,2019-02,"{""C"": 1.0}",267,2019-01-31 21:00:00+00:00,2019-02-01 14:25:00+00:00,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,0.1543548336430272
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-03,"{""C"": 0.01}",35,2018-02-28 21:00:00+00:00,2018-03-01 14:25:00+00:00,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-03,"{""C"": 0.1}",35,2018-02-28 21:00:00+00:00,2018-03-01 14:25:00+00:00,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-03,"{""C"": 1.0}",35,2018-02-28 21:00:00+00:00,2018-03-01 14:25:00+00:00,21,0.47619047619047616,0.38461538461538464,-0.3202563076101743,0.0,0.0,0.0,0.0,0.7692307692307693,0.14285714285714285,0.38095238095238093,False,0.25,0.3614793883870053
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-04,"{""C"": 0.01}",56,2018-03-29 20:00:00+00:00,2018-04-02 13:25:00+00:00,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-04,"{""C"": 0.1}",56,2018-03-29 20:00:00+00:00,2018-04-02 13:25:00+00:00,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-04,"{""C"": 1.0}",56,2018-03-29 20:00:00+00:00,2018-04-02 13:25:00+00:00,21,0.5714285714285714,0.5555555555555556,0.11322770341445958,0.6153846153846154,0.6666666666666666,0.64,0.6666666666666666,0.4444444444444444,0.6190476190476191,0.5714285714285714,False,0.6018518518518519,0.25066891893858495
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-05,"{""C"": 0.01}",77,2018-04-30 20:00:00+00:00,2018-05-01 13:25:00+00:00,22,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-05,"{""C"": 0.1}",77,2018-04-30 20:00:00+00:00,2018-05-01 13:25:00+00:00,22,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-05,"{""C"": 1.0}",77,2018-04-30 20:00:00+00:00,2018-05-01 13:25:00+00:00,22,0.5,0.5,0.0,0.5,0.2727272727272727,0.35294117647058826,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.5,False,0.33884297520661155,0.4003541755516738
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-06,"{""C"": 0.01}",99,2018-05-31 20:00:00+00:00,2018-06-01 13:25:00+00:00,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-06,"{""C"": 0.1}",99,2018-05-31 20:00:00+00:00,2018-06-01 13:25:00+00:00,21,0.38095238095238093,0.5,0.0,0.38095238095238093,1.0,0.5517241379310345,1.0,0.0,1.0,0.38095238095238093,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-06,"{""C"": 1.0}",99,2018-05-31 20:00:00+00:00,2018-06-01 13:25:00+00:00,21,0.38095238095238093,0.40384615384615385,-0.19230769230769232,0.3076923076923077,0.5,0.38095238095238093,0.5,0.3076923076923077,0.6190476190476191,0.38095238095238093,False,0.34615384615384615,0.40173295619170624
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-07,"{""C"": 0.01}",120,2018-06-29 20:00:00+00:00,2018-07-02 13:25:00+00:00,21,0.6190476190476191,0.5,0.0,0.6190476190476191,1.0,0.7647058823529411,1.0,0.0,1.0,0.6190476190476191,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-07,"{""C"": 0.1}",120,2018-06-29 20:00:00+00:00,2018-07-02 13:25:00+00:00,21,0.6190476190476191,0.5,0.0,0.6190476190476191,1.0,0.7647058823529411,1.0,0.0,1.0,0.6190476190476191,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-07,"{""C"": 1.0}",120,2018-06-29 20:00:00+00:00,2018-07-02 13:25:00+00:00,21,0.6666666666666666,0.7307692307692308,0.49613893835683387,1.0,0.46153846153846156,0.631578947368421,0.46153846153846156,1.0,0.2857142857142857,0.6190476190476191,False,0.7596153846153846,0.25223038834856054
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-08,"{""C"": 0.01}",141,2018-07-31 20:00:00+00:00,2018-08-01 13:25:00+00:00,23,0.7391304347826086,0.5,0.0,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.7391304347826086,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-08,"{""C"": 0.1}",141,2018-07-31 20:00:00+00:00,2018-08-01 13:25:00+00:00,23,0.7391304347826086,0.5,0.0,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.7391304347826086,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-08,"{""C"": 1.0}",141,2018-07-31 20:00:00+00:00,2018-08-01 13:25:00+00:00,23,0.6086956521739131,0.6274509803921569,0.22407133233117496,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.5882352941176471,0.6666666666666666,0.5217391304347826,0.7391304347826086,False,0.6470588235294119,0.27179485153115035
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-09,"{""C"": 0.01}",164,2018-08-31 20:00:00+00:00,2018-09-04 13:25:00+00:00,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-09,"{""C"": 0.1}",164,2018-08-31 20:00:00+00:00,2018-09-04 13:25:00+00:00,19,0.47368421052631576,0.5,0.0,0.47368421052631576,1.0,0.6428571428571429,1.0,0.0,1.0,0.47368421052631576,True,0.6722222222222223,0.24317691247757547
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-09,"{""C"": 1.0}",164,2018-08-31 20:00:00+00:00,2018-09-04 13:25:00+00:00,19,0.42105263157894735,0.4222222222222222,-0.15555555555555556,0.4,0.4444444444444444,0.42105263157894735,0.4444444444444444,0.4,0.5263157894736842,0.47368421052631576,False,0.36666666666666664,0.43403112877500033
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-10,"{""C"": 0.01}",183,2018-09-28 20:00:00+00:00,2018-10-01 13:25:00+00:00,23,0.4782608695652174,0.5,0.0,0.4782608695652174,1.0,0.6470588235294118,1.0,0.0,1.0,0.4782608695652174,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-10,"{""C"": 0.1}",183,2018-09-28 20:00:00+00:00,2018-10-01 13:25:00+00:00,23,0.4782608695652174,0.5,0.0,0.4782608695652174,1.0,0.6470588235294118,1.0,0.0,1.0,0.4782608695652174,True,0.590909090909091,0.2483947737246742
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-10,"{""C"": 1.0}",183,2018-09-28 20:00:00+00:00,2018-10-01 13:25:00+00:00,23,0.5217391304347826,0.5265151515151515,0.054278245606577465,0.5,0.6363636363636364,0.56,0.6363636363636364,0.4166666666666667,0.6086956521739131,0.4782608695652174,False,0.5075757575757576,0.3427690416409488
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-11,"{""C"": 0.01}",206,2018-10-31 20:00:00+00:00,2018-11-01 13:25:00+00:00,21,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-11,"{""C"": 0.1}",206,2018-10-31 20:00:00+00:00,2018-11-01 13:25:00+00:00,21,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.3333333333333333,True,0.2857142857142857,0.2742238048405717
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-11,"{""C"": 1.0}",206,2018-10-31 20:00:00+00:00,2018-11-01 13:25:00+00:00,21,0.42857142857142855,0.42857142857142855,-0.13483997249264842,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5238095238095238,0.3333333333333333,False,0.3469387755102041,0.43232352788889666
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-12,"{""C"": 0.01}",227,2018-11-30 21:00:00+00:00,2018-12-03 14:25:00+00:00,19,0.3157894736842105,0.5,0.0,0.3157894736842105,1.0,0.48,1.0,0.0,1.0,0.3157894736842105,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-12,"{""C"": 0.1}",227,2018-11-30 21:00:00+00:00,2018-12-03 14:25:00+00:00,19,0.5789473684210527,0.6923076923076923,0.40599897147057507,0.42857142857142855,1.0,0.6,1.0,0.38461538461538464,0.7368421052631579,0.3157894736842105,False,0.7564102564102564,0.24749883403182996
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2018-12,"{""C"": 1.0}",227,2018-11-30 21:00:00+00:00,2018-12-03 14:25:00+00:00,19,0.631578947368421,0.641025641025641,0.26257545381445874,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.6153846153846154,0.47368421052631576,0.3157894736842105,False,0.6025641025641025,0.2689460396477768
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2019-01,"{""C"": 0.01}",246,2018-12-31 21:00:00+00:00,2019-01-02 14:25:00+00:00,21,0.5238095238095238,0.5,0.0,0.5238095238095238,1.0,0.6875,1.0,0.0,1.0,0.5238095238095238,True,0.5,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2019-01,"{""C"": 0.1}",246,2018-12-31 21:00:00+00:00,2019-01-02 14:25:00+00:00,21,0.47619047619047616,0.46818181818181814,-0.06741998624632421,0.5,0.6363636363636364,0.56,0.6363636363636364,0.3,0.6666666666666666,0.5238095238095238,False,0.5045454545454546,0.2504840552609712
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2019-01,"{""C"": 1.0}",246,2018-12-31 21:00:00+00:00,2019-01-02 14:25:00+00:00,21,0.47619047619047616,0.4772727272727273,-0.045454545454545456,0.5,0.45454545454545453,0.47619047619047616,0.45454545454545453,0.5,0.47619047619047616,0.5238095238095238,False,0.4636363636363636,0.3685199707167789
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2019-02,"{""C"": 0.01}",267,2019-01-31 21:00:00+00:00,2019-02-01 14:25:00+00:00,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,0.25
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2019-02,"{""C"": 0.1}",267,2019-01-31 21:00:00+00:00,2019-02-01 14:25:00+00:00,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,0.229764380014559
AAPL,1d:DNEWS_OVERNIGHT,PAPER_1G_L1LR,2019-02,"{""C"": 1.0}",267,2019-01-31 21:00:00+00:00,2019-02-01 14:25:00+00:00,1,1.0,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,True,,0.07985316041025661
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,2018-03,"{""C"": 0.01}",35,2018-02-28 21:00:00+00:00,2018-03-01 14:25:00+00:00,21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.5555555555555556,0.24932944606413993
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,2018-03,"{""C"": 0.1}",35,2018-02-28 21:00:00+00:00,2018-03-01 14:25:00+00:00,21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.5555555555555556,0.24932944606413993
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,2018-03,"{""C"": 1.0}",35,2018-02-28 21:00:00+00:00,2018-03-01 14:25:00+00:00,21,0.7142857142857143,0.7083333333333333,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.42857142857142855,0.42857142857142855,False,0.7407407407407408,0.20742470401232543
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,2018-04,"{""C"": 0.01}",56,2018-03-29 20:00:00+00:00,2018-04-02 13:25:00+00:00,21,0.5238095238095238,0.5045454545454545,0.015467205622243648,0.5263157894736842,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.1,0.9047619047619048,0.5238095238095238,False,0.5045454545454545,0.2500303692905734
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,2018-04,"{""C"": 0.1}",56,2018-03-29 20:00:00+00:00,2018-04-02 13:25:00+00:00,21,0.5238095238095238,0.5045454545454545,0.015467205622243648,0.5263157894736842,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.1,0.9047619047619048,0.5238095238095238,False,0.5045454545454545,0.2500303692905734
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,2018-04,"{""C"": 1.0}",56,2018-03-29 20:00:00+00:00,2018-04-02 13:25:00+00:00,21,0.38095238095238093,0.38636363636363635,-0.2337367475021143,0.375,0.2727272727272727,0.3157894736842105,0.2727272727272727,0.5,0.38095238095238093,0.5238095238095238,False,0.37727272727272726,0.321776884300954
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,2018-05,"{""C"": 0.01}",77,2018-04-30 20:00:00+00:00,2018-05-01 13:25:00+00:00,22,0.5454545454545454,0.5083333333333333,0.028867513459481284,0.55,0.9166666666666666,0.6875,0.9166666666666666,0.1,0.9090909090909091,0.5454545454545454,False,0.5083333333333333,0.2500038332387801
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,2018-05,"{""C"": 0.1}",77,2018-04-30 20:00:00+00:00,2018-05-01 13:25:00+00:00,22,0.5454545454545454,0.5083333333333333,0.028867513459481284,0.55,0.9166666666666666,0.6875,0.9166666666666666,0.1,0.9090909090909091,0.5454545454545454,False,0.5083333333333333,0.2500038332387801
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,2018-05,"{""C"": 1.0}",77,2018-04-30 20:00:00+00:00,2018-05-01 13:25:00+00:00,22,0.45454545454545453,0.4666666666666667,-0.06900655593423542,0.5,0.3333333333333333,0.4,0.3333333333333333,0.6,0.36363636363636365,0.5454545454545454,False,0.43749999999999994,0.37591302685834616
AMZN,1d:DNEWS_24H,PAPER_1G_L1LR,2018-06,"{""C"": 0.01}",99,2018-05-31 20:00:00+00:00,2018-06-01 13:25:00+00:00,21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.48611111111111105,0.25000242929535854
