run,micro_step,epoch,id,loss,loss_weight,seconds,optimizer_updates,peak_gb
smoke_v2,1,1,L08,0.8359375,,4.42976975440979,0,1.889843362
smoke_v2,2,1,L04,0.91796875,,1.097078800201416,0,2.370974528
smoke_v2,3,1,L03,0.80859375,,1.0018250942230225,0,2.370974528
smoke_v2,4,1,L06,0.173828125,,1.1376659870147705,0,2.370974528
smoke_v2,5,1,L01,0.7421875,,1.1496739387512207,0,2.370974528
smoke_v2,6,1,L02,0.01171875,,1.0811238288879395,0,2.370974528
smoke_v2,7,1,L05,0.9375,,1.237041711807251,0,2.420013476
smoke_v2,8,1,L00,1.671875,,0.8199019432067871,1,2.420013476
smoke_v2,9,2,L04,0.84375,,1.0167348384857178,1,2.420013476
smoke_v2,10,2,L03,0.703125,,0.9326159954071045,1,2.420013476
smoke_v2,11,2,L08,0.84765625,,0.9087138175964355,1,2.420013476
smoke_v2,12,2,L00,0.078125,,0.7690620422363281,1,2.420013476
smoke_v2,13,2,L06,0.0019378662109375,,0.9926819801330566,1,2.420013476
smoke_v2,14,2,L05,0.84375,,1.0448520183563232,1,2.4235701
smoke_v2,15,2,L02,0.00142669677734375,,1.0320160388946533,1,2.4235701
smoke_v2,16,2,L01,0.006988525390625,,1.2399508953094482,2,2.4235701
smoke_v2,17,3,L04,0.451171875,,1.000981092453003,2,2.4235701
smoke_v2,18,3,L05,0.57421875,,1.048063039779663,2,2.4235701
smoke_v2,19,3,L00,0.007659912109375,,0.798220157623291,2,2.4235701
smoke_v2,20,3,L02,0.00061798095703125,,0.9182369709014893,2,2.4235701
smoke_v2,21,3,L01,0.0012969970703125,,0.8321490287780762,2,2.4235701
smoke_v2,22,3,L06,0.000698089599609375,,0.9286289215087891,2,2.4235701
smoke_v2,23,3,L03,0.478515625,,0.9021058082580566,2,2.4235701
smoke_v2,24,3,L08,0.71875,,1.3393831253051758,3,2.4235701
smoke_v2,25,4,L08,0.447265625,,0.9072339534759521,3,2.4235701
smoke_v2,26,4,L05,0.306640625,,1.0761280059814453,3,2.4235701
smoke_v2,27,4,L03,0.1728515625,,0.9098103046417236,3,2.4235701
smoke_v2,28,4,L02,0.0028076171875,,0.9534990787506104,3,2.4235701
smoke_v2,29,4,L06,0.003265380859375,,0.9619870185852051,3,2.4235701
smoke_v2,30,4,L00,0.026611328125,,0.8026390075683594,3,2.4235701
smoke_v2,31,4,L04,0.224609375,,1.1015429496765137,3,2.4235701
smoke_v2,32,4,L01,0.0086669921875,,1.1184899806976318,4,2.4235701
pilot_s573_v1,1,1,L01,0.7421875,,2.0633599758148193,0,2.238401095
pilot_s573_v1,2,1,L23,0.0059814453125,,2.338913917541504,0,2.30183347
pilot_s573_v1,3,1,L04,0.91796875,,2.287592887878418,0,2.372940446
pilot_s573_v1,4,1,L08,0.8359375,,2.088172197341919,0,2.372940446
pilot_s573_v1,5,1,L16,0.00982666015625,,1.6210520267486572,0,2.372940446
pilot_s573_v1,6,1,L05,0.9375,,2.393568992614746,0,2.418097302
pilot_s573_v1,7,1,L17,0.002166748046875,,2.9823508262634277,0,2.593189102
pilot_s573_v1,8,1,L07,0.025390625,,2.081413984298706,1,2.593189102
pilot_s573_v1,9,1,L09,1.5,,2.3232476711273193,1,2.593189102
pilot_s573_v1,10,1,L18,0.00106048583984375,,2.3407411575317383,1,2.593189102
pilot_s573_v1,11,1,L12,0.005126953125,,2.4594221115112305,1,2.593189102
pilot_s573_v1,12,1,L20,0.002288818359375,,2.074985980987549,1,2.593189102
pilot_s573_v1,13,1,L02,0.005157470703125,,2.4259750843048096,1,2.593189102
pilot_s573_v1,14,1,L06,0.0111083984375,,2.471069812774658,1,2.593189102
pilot_s573_v1,15,1,L14,0.578125,,1.7938897609710693,1,2.593189102
pilot_s573_v1,16,1,L19,0.00156402587890625,,1.9456310272216797,2,2.593189102
pilot_s573_v1,17,1,L00,0.265625,,1.9602742195129395,2,2.593189102
pilot_s573_v1,18,1,L03,0.53125,,1.9998679161071777,2,2.593189102
pilot_s573_v1,19,1,L21,0.00084686279296875,,1.636902093887329,2,2.593189102
pilot_s573_v1,20,1,L22,0.001190185546875,,2.3789329528808594,2,2.593189102
pilot_s573_v1,21,1,L10,0.72265625,,1.6359319686889648,2,2.593189102
pilot_s573_v1,22,1,L13,0.0103759765625,,2.393198013305664,3,2.593189102
pilot_s573_v1,23,2,L04,0.4453125,,2.8267760276794434,3,2.593189102
pilot_s573_v1,24,2,L07,0.0004367828369140625,,1.5713491439819336,3,2.593189102
pilot_s573_v1,25,2,L13,0.0001773834228515625,,0.989091157913208,3,2.593189102
pilot_s573_v1,26,2,L09,0.578125,,0.9886562824249268,3,2.593189102
pilot_s573_v1,27,2,L18,9.202957153320312e-05,,1.079629898071289,3,2.593189102
pilot_s573_v1,28,2,L21,0.0002803802490234375,,0.7483317852020264,3,2.593189102
pilot_s573_v1,29,2,L17,2.8371810913085938e-05,,1.4465398788452148,3,2.593189102
pilot_s573_v1,30,2,L10,0.62890625,,1.1051099300384521,4,2.593189102
pilot_s573_v1,31,2,L19,0.000965118408203125,,0.9972078800201416,4,2.593189102
pilot_s573_v1,32,2,L00,0.0008544921875,,0.9034008979797363,4,2.593189102
pilot_s573_v1,33,2,L06,0.000324249267578125,,1.088001012802124,4,2.593189102
pilot_s573_v1,34,2,L12,0.0003490447998046875,,1.137382984161377,4,2.593189102
pilot_s573_v1,35,2,L03,0.224609375,,1.430783987045288,4,2.593189102
pilot_s573_v1,36,2,L20,0.00021648406982421875,,0.9513039588928223,4,2.593189102
pilot_s573_v1,37,2,L14,0.341796875,,0.7384121417999268,4,2.593189102
pilot_s573_v1,38,2,L23,0.0003719329833984375,,1.1086719036102295,5,2.593189102
pilot_s573_v1,39,2,L02,0.00090789794921875,,1.138794183731079,5,2.593189102
pilot_s573_v1,40,2,L16,0.000732421875,,0.752575159072876,5,2.593189102
pilot_s573_v1,41,2,L08,0.470703125,,2.184556007385254,5,2.593189102
pilot_s573_v1,42,2,L05,0.388671875,,1.2521209716796875,5,2.593189102
pilot_s573_v1,43,2,L22,0.000518798828125,,0.7883648872375488,5,2.593189102
pilot_s573_v1,44,2,L01,0.0031280517578125,,1.0249910354614258,6,2.593189102
pilot_s573_v1,45,3,L13,0.04736328125,,1.0270087718963623,6,2.593189102
pilot_s573_v1,46,3,L03,0.2734375,,0.9674892425537109,6,2.593189102
pilot_s573_v1,47,3,L12,0.02197265625,,1.020387887954712,6,2.593189102
pilot_s573_v1,48,3,L16,0.00185394287109375,,0.7988061904907227,6,2.593189102
pilot_s573_v1,49,3,L20,0.00131988525390625,,0.877769947052002,6,2.593189102
pilot_s573_v1,50,3,L09,0.07080078125,,1.0300869941711426,6,2.593189102
pilot_s573_v1,51,3,L14,0.248046875,,0.802142858505249,6,2.593189102
pilot_s573_v1,52,3,L07,0.002105712890625,,0.9050188064575195,7,2.593189102
pilot_s573_v1,53,3,L02,0.0213623046875,,1.0559418201446533,7,2.593189102
pilot_s573_v1,54,3,L21,0.0017852783203125,,1.0688512325286865,7,2.593189102
pilot_s573_v1,55,3,L22,0.0019378662109375,,0.9405279159545898,7,2.593189102
pilot_s573_v1,56,3,L01,0.1181640625,,0.9084911346435547,7,2.593189102
pilot_s573_v1,57,3,L19,0.004150390625,,0.9340770244598389,7,2.593189102
pilot_s573_v1,58,3,L18,0.00173187255859375,,1.086791753768921,7,2.593189102
pilot_s573_v1,59,3,L23,0.0014801025390625,,1.1138520240783691,7,2.593189102
pilot_s573_v1,60,3,L10,0.0162353515625,,0.8697810173034668,8,2.593189102
pilot_s573_v1,61,3,L06,0.018798828125,,1.1110599040985107,8,2.593189102
pilot_s573_v1,62,3,L08,0.12353515625,,1.0363800525665283,8,2.593189102
pilot_s573_v1,63,3,L04,0.181640625,,1.1320297718048096,8,2.593189102
pilot_s573_v1,64,3,L00,0.0162353515625,,0.8010931015014648,8,2.593189102
pilot_s573_v1,65,3,L17,0.00109100341796875,,1.2767720222473145,8,2.593189102
pilot_s573_v1,66,3,L05,0.1474609375,,1.195249080657959,9,2.593189102
pilot_balanced_s573_v1,1,1,L01,0.7421875,0.4888888888888889,0.9352569580078125,0,2.238401095
pilot_balanced_s573_v1,2,1,L23,0.0059814453125,0.4888888888888889,1.0575470924377441,0,2.301833598
pilot_balanced_s573_v1,3,1,L04,0.91796875,2.0952380952380953,1.075934886932373,0,2.372940702
pilot_balanced_s573_v1,4,1,L08,0.8359375,2.0952380952380953,0.990668773651123,0,2.372940702
pilot_balanced_s573_v1,5,1,L16,0.00982666015625,0.4888888888888889,0.728813886642456,0,2.372940702
pilot_balanced_s573_v1,6,1,L05,0.9375,2.0952380952380953,1.2978696823120117,0,2.418097942
pilot_balanced_s573_v1,7,1,L17,0.002166748046875,0.4888888888888889,1.5632438659667969,0,2.59318987
pilot_balanced_s573_v1,8,1,L07,0.025390625,0.4888888888888889,1.0527276992797852,1,2.59318987
pilot_balanced_s573_v1,9,1,L09,1.3359375,2.0952380952380953,1.0160367488861084,1,2.59318987
pilot_balanced_s573_v1,10,1,L18,0.002410888671875,0.4888888888888889,1.0534608364105225,1,2.59318987
pilot_balanced_s573_v1,11,1,L12,0.06396484375,0.4888888888888889,1.0864720344543457,1,2.59318987
pilot_balanced_s573_v1,12,1,L20,0.004486083984375,0.4888888888888889,0.9329760074615479,1,2.59318987
pilot_balanced_s573_v1,13,1,L02,0.07861328125,0.4888888888888889,1.0477020740509033,1,2.59318987
pilot_balanced_s573_v1,14,1,L06,0.1435546875,0.4888888888888889,1.1146669387817383,1,2.59318987
pilot_balanced_s573_v1,15,1,L14,0.5390625,2.0952380952380953,0.7368581295013428,1,2.59318987
pilot_balanced_s573_v1,16,1,L19,0.00738525390625,0.4888888888888889,0.9400069713592529,2,2.59318987
pilot_balanced_s573_v1,17,1,L00,0.7109375,0.4888888888888889,0.753026008605957,2,2.59318987
pilot_balanced_s573_v1,18,1,L03,0.46484375,2.0952380952380953,0.8965680599212646,2,2.59318987
pilot_balanced_s573_v1,19,1,L21,0.0037841796875,0.4888888888888889,0.6435708999633789,2,2.59318987
pilot_balanced_s573_v1,20,1,L22,0.00823974609375,0.4888888888888889,0.7028181552886963,2,2.59318987
pilot_balanced_s573_v1,21,1,L10,0.6640625,2.0952380952380953,0.816612958908081,2,2.59318987
pilot_balanced_s573_v1,22,1,L13,0.078125,0.4888888888888889,1.0322089195251465,3,2.59318987
pilot_balanced_s573_v1,23,2,L04,0.24609375,2.0952380952380953,1.3360440731048584,3,2.59318987
pilot_balanced_s573_v1,24,2,L07,0.006072998046875,0.4888888888888889,1.0965330600738525,3,2.59318987
pilot_balanced_s573_v1,25,2,L13,0.005523681640625,0.4888888888888889,1.0656402111053467,3,2.59318987
pilot_balanced_s573_v1,26,2,L09,0.376953125,2.0952380952380953,1.0728960037231445,3,2.59318987
pilot_balanced_s573_v1,27,2,L18,0.00109100341796875,0.4888888888888889,1.1338927745819092,3,2.59318987
pilot_balanced_s573_v1,28,2,L21,0.003753662109375,0.4888888888888889,0.7457411289215088,3,2.59318987
pilot_balanced_s573_v1,29,2,L17,0.0002765655517578125,0.4888888888888889,2.4942970275878906,3,2.598659728
pilot_balanced_s573_v1,30,2,L10,0.400390625,2.0952380952380953,1.6592109203338623,4,2.598659728
pilot_balanced_s573_v1,31,2,L19,0.002471923828125,0.4888888888888889,1.8023061752319336,4,2.598659728
pilot_balanced_s573_v1,32,2,L00,0.30078125,0.4888888888888889,1.8404722213745117,4,2.598659728
pilot_balanced_s573_v1,33,2,L06,0.04052734375,0.4888888888888889,2.195611000061035,4,2.598659728
pilot_balanced_s573_v1,34,2,L12,0.04052734375,0.4888888888888889,2.179502010345459,4,2.598659728
pilot_balanced_s573_v1,35,2,L03,0.2158203125,2.0952380952380953,2.3147289752960205,4,2.598659728
pilot_balanced_s573_v1,36,2,L20,0.00148773193359375,0.4888888888888889,1.823923110961914,4,2.598659728
pilot_balanced_s573_v1,37,2,L14,0.29296875,2.0952380952380953,1.6223628520965576,4,2.598659728
pilot_balanced_s573_v1,38,2,L23,0.00185394287109375,0.4888888888888889,2.1861839294433594,5,2.598659728
pilot_balanced_s573_v1,39,2,L02,0.01611328125,0.4888888888888889,2.119371175765991,5,2.598659728
pilot_balanced_s573_v1,40,2,L16,0.0019989013671875,0.4888888888888889,1.680088996887207,5,2.598659728
pilot_balanced_s573_v1,41,2,L08,0.5390625,2.0952380952380953,1.989973783493042,5,2.598659728
pilot_balanced_s573_v1,42,2,L05,0.482421875,2.0952380952380953,2.2311160564422607,5,2.598659728
pilot_balanced_s573_v1,43,2,L22,0.0021820068359375,0.4888888888888889,1.6213252544403076,5,2.598659728
pilot_balanced_s573_v1,44,2,L01,0.0634765625,0.4888888888888889,1.7928099632263184,6,2.598659728
pilot_balanced_s573_v1,45,3,L13,0.05078125,0.4888888888888889,1.9563939571380615,6,2.598659728
pilot_balanced_s573_v1,46,3,L03,0.1357421875,2.0952380952380953,1.795841932296753,6,2.598659728
pilot_balanced_s573_v1,47,3,L12,0.04052734375,0.4888888888888889,1.8582956790924072,6,2.598659728
pilot_balanced_s573_v1,48,3,L16,0.00179290771484375,0.4888888888888889,1.2759389877319336,6,2.598659728
pilot_balanced_s573_v1,49,3,L20,0.0017852783203125,0.4888888888888889,1.528907060623169,6,2.598659728
pilot_balanced_s573_v1,50,3,L09,0.05517578125,2.0952380952380953,1.9244968891143799,6,2.598659728
pilot_balanced_s573_v1,51,3,L14,0.201171875,2.0952380952380953,1.5373759269714355,6,2.598659728
pilot_balanced_s573_v1,52,3,L07,0.005035400390625,0.4888888888888889,1.6169021129608154,7,2.598659728
pilot_balanced_s573_v1,53,3,L02,0.041015625,0.4888888888888889,2.168663740158081,7,2.598659728
pilot_balanced_s573_v1,54,3,L21,0.002349853515625,0.4888888888888889,1.4864530563354492,7,2.598659728
pilot_balanced_s573_v1,55,3,L22,0.00421142578125,0.4888888888888889,1.5942599773406982,7,2.598659728
pilot_balanced_s573_v1,56,3,L01,0.138671875,0.4888888888888889,2.15187406539917,7,2.598659728
pilot_balanced_s573_v1,57,3,L19,0.003173828125,0.4888888888888889,2.013154983520508,7,2.598659728
pilot_balanced_s573_v1,58,3,L18,0.0016937255859375,0.4888888888888889,1.9878029823303223,7,2.598659728
pilot_balanced_s573_v1,59,3,L23,0.0017547607421875,0.4888888888888889,2.3841800689697266,7,2.598659728
pilot_balanced_s573_v1,60,3,L10,0.0162353515625,2.0952380952380953,1.6342289447784424,8,2.598659728
pilot_balanced_s573_v1,61,3,L06,0.11572265625,0.4888888888888889,2.0883641242980957,8,2.598659728
pilot_balanced_s573_v1,62,3,L08,0.166015625,2.0952380952380953,1.8523499965667725,8,2.598659728
pilot_balanced_s573_v1,63,3,L04,0.11962890625,2.0952380952380953,1.9699079990386963,8,2.598659728
pilot_balanced_s573_v1,64,3,L00,0.1953125,0.4888888888888889,1.6159687042236328,8,2.598659728
pilot_balanced_s573_v1,65,3,L17,0.0036163330078125,0.4888888888888889,2.4046850204467773,8,2.598659728
pilot_balanced_s573_v1,66,3,L05,0.171875,2.0952380952380953,1.1620020866394043,9,2.598659728
