stock,horizon,method,month,params,n,accuracy,ba,mcc,precision,recall,f1,up_recall,down_recall,pred_up,true_up,constant,auc,brier,error_n,error_accuracy,error_ba,error_mcc,error_precision,error_recall,error_f1,error_up_recall,error_down_recall,error_pred_up,error_true_up,error_constant,error_auc,error_brier
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-05,"{""C"":0.01}",22,0.7272727272727273,0.7,0.5163977794943223,0.6666666666666666,1.0,0.8,1.0,0.4,0.8181818181818182,0.5454545454545454,False,0.7,0.24882702893328631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-05,"{""C"":0.1}",22,0.7272727272727273,0.7,0.5163977794943223,0.6666666666666666,1.0,0.8,1.0,0.4,0.8181818181818182,0.5454545454545454,False,0.7,0.24882702893328631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-05,"{""C"":1.0}",22,0.4090909090909091,0.425,-0.16035674514745463,0.42857142857142855,0.25,0.3157894736842105,0.25,0.6,0.3181818181818182,0.5454545454545454,False,0.32499999999999996,0.30858800393310915,0.0,0.0,0.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-06,"{""C"":0.01}",21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.48611111111111105,0.25000242929535854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-06,"{""C"":0.1}",21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.48611111111111105,0.25000242929535854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-06,"{""C"":1.0}",21,0.42857142857142855,0.41666666666666663,-0.16666666666666666,0.5,0.5,0.5,0.5,0.3333333333333333,0.5714285714285714,0.5714285714285714,False,0.48611111111111116,0.2893720163280563,0.0,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-07,"{""C"":0.01}",21,0.47619047619047616,0.5,0.0,0.47619047619047616,1.0,0.6451612903225806,1.0,0.0,1.0,0.47619047619047616,True,0.5136363636363637,0.25007936507936507,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-07,"{""C"":0.1}",21,0.47619047619047616,0.5,0.0,0.47619047619047616,1.0,0.6451612903225806,1.0,0.0,1.0,0.47619047619047616,True,0.5136363636363637,0.25007936507936507,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-07,"{""C"":1.0}",21,0.47619047619047616,0.4772727272727273,-0.045454545454545456,0.45454545454545453,0.5,0.47619047619047616,0.5,0.45454545454545453,0.5238095238095238,0.47619047619047616,False,0.4954545454545454,0.2852468944596291,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-08,"{""C"":0.01}",23,0.6086956521739131,0.5,0.0,0.6086956521739131,1.0,0.7567567567567568,1.0,0.0,1.0,0.6086956521739131,True,0.6071428571428571,0.24862715767512353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-08,"{""C"":0.1}",23,0.6086956521739131,0.5,0.0,0.6086956521739131,1.0,0.7567567567567568,1.0,0.0,1.0,0.6086956521739131,True,0.6071428571428571,0.24862715767512353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17
AMZN,1d:DNEWS_OVERNIGHT,PAPER_2G_L1LR,2018-08,"{""C"":1.0}",23,0.43478260869565216,0.41666666666666663,-0.1640825308284734,0.5384615384615384,0.5,0.5185185185185185,0.5,0.3333333333333333,0.5652173913043478,0.6086956521739131,False,0.3730158730158731,0.2959381718250898,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-03,"{""C"":0.01}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.42307692307692313,0.24912823337708118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,8.326672684688674e-17
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-03,"{""C"":0.1}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.41346153846153844,0.2452856249061338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-03,"{""C"":1.0}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.3942307692307693,0.2410969255024774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-04,"{""C"":0.01}",21,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,True,0.39814814814814814,0.25134762062846105,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-04,"{""C"":0.1}",21,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,True,0.38888888888888884,0.2577928221476438,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-04,"{""C"":1.0}",21,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,True,0.37962962962962965,0.2645672983959259,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-05,"{""C"":0.01}",22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,True,0.48760330578512395,0.2500299027345445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-05,"{""C"":0.1}",22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,True,0.5041322314049588,0.2504844043160623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-05,"{""C"":1.0}",22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,True,0.5289256198347108,0.2511902830724316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-06,"{""C"":0.01}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.3269230769230769,0.2488425115039384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-06,"{""C"":0.1}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.34615384615384615,0.2462051541754499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-06,"{""C"":1.0}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.33653846153846156,0.24657131903294788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,8.326672684688674e-17
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-07,"{""C"":0.01}",21,0.38095238095238093,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6190476190476191,True,0.4711538461538462,0.25238709332198805,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-07,"{""C"":0.1}",21,0.38095238095238093,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6190476190476191,True,0.46153846153846156,0.25846795737165834,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-07,"{""C"":1.0}",21,0.38095238095238093,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6190476190476191,True,0.45192307692307687,0.2619794243143521,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-08,"{""C"":0.01}",23,0.2608695652173913,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826086,True,0.38235294117647056,0.25225815769228455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-08,"{""C"":0.1}",23,0.2608695652173913,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826086,True,0.43137254901960786,0.25683235847118285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AAPL,1d:DNEWS_24H,TFIDF_LR,2018-08,"{""C"":1.0}",23,0.2608695652173913,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826086,True,0.43137254901960786,0.258222556050017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-03,"{""C"":0.01}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.3557692307692308,0.24914576941302696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-03,"{""C"":0.1}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.34615384615384615,0.24549592903153275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,5.551115123125783e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-03,"{""C"":1.0}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.34615384615384615,0.24321080515044785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,5.551115123125783e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-04,"{""C"":0.01}",21,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,True,0.3425925925925926,0.25134823352062,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-04,"{""C"":0.1}",21,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,True,0.3425925925925926,0.25778061150897297,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-04,"{""C"":1.0}",21,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,True,0.33333333333333337,0.2645833923640574,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-05,"{""C"":0.01}",22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,True,0.36363636363636365,0.2500372859667879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-05,"{""C"":0.1}",22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,True,0.3884297520661157,0.25053557618381866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-05,"{""C"":1.0}",22,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,True,0.38842975206611574,0.2515239799705522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-06,"{""C"":0.01}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.41346153846153844,0.24883906056192423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,2.7755575615628914e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-06,"{""C"":0.1}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.4423076923076923,0.24615081949486792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,2.7755575615628914e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-06,"{""C"":1.0}",21,0.6190476190476191,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,True,0.4326923076923077,0.24595491841690115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-07,"{""C"":0.01}",21,0.38095238095238093,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6190476190476191,True,0.46153846153846156,0.2523976559086673,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-07,"{""C"":0.1}",21,0.38095238095238093,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6190476190476191,True,0.48076923076923084,0.25860077509235235,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-07,"{""C"":1.0}",21,0.38095238095238093,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6190476190476191,True,0.47115384615384615,0.263378946934825,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-08,"{""C"":0.01}",23,0.2608695652173913,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826086,True,0.4019607843137255,0.25223188834651455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-08,"{""C"":0.1}",23,0.2608695652173913,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826086,True,0.4019607843137255,0.25672139598201044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17
AAPL,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-08,"{""C"":1.0}",23,0.2608695652173913,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7391304347826086,True,0.411764705882353,0.2577321662141788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-03,"{""C"":0.01}",21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.5925925925925926,0.24944745912044355,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-03,"{""C"":0.1}",21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.5925925925925926,0.24998189777273286,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-03,"{""C"":1.0}",21,0.5238095238095238,0.5555555555555556,0.12171612389003691,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.7777777777777778,0.3333333333333333,0.7142857142857143,0.42857142857142855,False,0.5555555555555556,0.2502542554368056,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-04,"{""C"":0.01}",21,0.47619047619047616,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5238095238095238,True,0.35,0.2501982573409086,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-04,"{""C"":0.1}",21,0.47619047619047616,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5238095238095238,True,0.35,0.2510906142582862,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-04,"{""C"":1.0}",21,0.42857142857142855,0.4454545454545455,-0.1556997888323046,0.3333333333333333,0.09090909090909091,0.14285714285714285,0.09090909090909091,0.8,0.14285714285714285,0.5238095238095238,False,0.3136363636363636,0.25434809940320313,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.3877787807814457e-17,5.551115123125783e-17,1.3877787807814457e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-05,"{""C"":0.01}",22,0.45454545454545453,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,True,0.3208333333333333,0.2501503750283813,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-05,"{""C"":0.1}",22,0.45454545454545453,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,True,0.30416666666666664,0.25080497585289935,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-05,"{""C"":1.0}",22,0.36363636363636365,0.375,-0.25877458475338283,0.375,0.25,0.3,0.25,0.5,0.36363636363636365,0.5454545454545454,False,0.2791666666666667,0.2536562592215595,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-06,"{""C"":0.01}",21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.5046296296296297,0.24985309080318754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-06,"{""C"":0.1}",21,0.5714285714285714,0.5,0.0,0.5714285714285714,1.0,0.7272727272727273,1.0,0.0,1.0,0.5714285714285714,True,0.5138888888888888,0.24939366683964315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-06,"{""C"":1.0}",21,0.5714285714285714,0.5416666666666666,0.09128709291752768,0.6,0.75,0.6666666666666666,0.75,0.3333333333333333,0.7142857142857143,0.5714285714285714,False,0.5324074074074074,0.2483382157281526,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-07,"{""C"":0.01}",21,0.47619047619047616,0.5,0.0,0.47619047619047616,1.0,0.6451612903225806,1.0,0.0,1.0,0.47619047619047616,True,0.4181818181818182,0.25091524085019185,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-07,"{""C"":0.1}",21,0.47619047619047616,0.5,0.0,0.47619047619047616,1.0,0.6451612903225806,1.0,0.0,1.0,0.47619047619047616,True,0.42727272727272725,0.2511699682286175,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-07,"{""C"":1.0}",21,0.38095238095238093,0.4,-0.3402785236893603,0.42105263157894735,0.8,0.5517241379310345,0.8,0.0,0.9047619047619048,0.47619047619047616,False,0.4545454545454546,0.25271711897367344,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-08,"{""C"":0.01}",23,0.6086956521739131,0.5,0.0,0.6086956521739131,1.0,0.7567567567567568,1.0,0.0,1.0,0.6086956521739131,True,0.5952380952380952,0.2477304497851638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-08,"{""C"":0.1}",23,0.6086956521739131,0.5,0.0,0.6086956521739131,1.0,0.7567567567567568,1.0,0.0,1.0,0.6086956521739131,True,0.5873015873015873,0.24788942649932189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17
AMZN,1d:DNEWS_24H,TFIDF_LR,2018-08,"{""C"":1.0}",23,0.6521739130434783,0.5555555555555556,0.26590801173915524,0.6363636363636364,1.0,0.7777777777777778,1.0,0.1111111111111111,0.9565217391304348,0.6086956521739131,False,0.48412698412698413,0.2489670031237827,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-03,"{""C"":0.01}",21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.3333333333333333,0.25015853124573706,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-03,"{""C"":0.1}",21,0.42857142857142855,0.5,0.0,0.42857142857142855,1.0,0.6,1.0,0.0,1.0,0.42857142857142855,True,0.3333333333333333,0.2511799795678288,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-03,"{""C"":1.0}",21,0.38095238095238093,0.4305555555555556,-0.19641855032959651,0.3888888888888889,0.7777777777777778,0.5185185185185185,0.7777777777777778,0.08333333333333333,0.8571428571428571,0.42857142857142855,False,0.3333333333333333,0.25670135738242006,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-04,"{""C"":0.01}",21,0.47619047619047616,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5238095238095238,True,0.6681818181818182,0.24868646326496346,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17
AMZN,1d:DNEWS_OVERNIGHT,TFIDF_LR,2018-04,"{""C"":0.1}",21,0.47619047619047616,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5238095238095238,True,0.6681818181818182,0.24989542574668333,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17
