stock,horizon,method,month,params,n,accuracy,ba,mcc,precision,recall,f1,up_recall,down_recall,pred_up,true_up,constant,auc,brier,error_n,error_accuracy,error_ba,error_mcc,error_precision,error_recall,error_f1,error_up_recall,error_down_recall,error_pred_up,error_true_up,error_constant,error_auc,error_brier
AAPL,4h,PAPER_1G_L1LR,2018-07,"{""C"":0.1}",60,0.6333333333333333,0.5970695970695971,0.19413919413919414,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.47619047619047616,0.65,0.65,False,0.5317460317460317,0.2443310314596484,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_L1LR,2018-07,"{""C"":1.0}",60,0.55,0.554945054945055,0.10482848367219183,0.7,0.5384615384615384,0.6086956521739131,0.5384615384615384,0.5714285714285714,0.5,0.65,False,0.6227106227106227,0.2604015246202248,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_L1LR,2018-08,"{""C"":0.01}",69,0.7391304347826086,0.5,0.0,0.7391304347826086,1.0,0.85,1.0,0.0,1.0,0.7391304347826086,True,0.5098039215686274,0.24923624991182075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17
AAPL,4h,PAPER_1G_L1LR,2018-08,"{""C"":0.1}",69,0.4927536231884058,0.4411764705882353,-0.10465823835696725,0.7,0.5490196078431373,0.6153846153846154,0.5490196078431373,0.3333333333333333,0.5797101449275363,0.7391304347826086,False,0.4831154684095861,0.24516536808467418,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17
AAPL,4h,PAPER_1G_L1LR,2018-08,"{""C"":1.0}",69,0.5507246376811594,0.39052287581699346,-0.2330945972372501,0.6851851851851852,0.7254901960784313,0.7047619047619048,0.7254901960784313,0.05555555555555555,0.782608695652174,0.7391304347826086,False,0.32244008714596956,0.3009833787022725,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,5.551115123125783e-17,0.0
AMZN,4h,PAPER_1G_L1LR,2018-03,"{""C"":0.01}",62,0.43548387096774194,0.5,0.0,0.43548387096774194,1.0,0.6067415730337079,1.0,0.0,1.0,0.43548387096774194,True,0.5862433862433863,0.25355683513251753,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AMZN,4h,PAPER_1G_L1LR,2018-03,"{""C"":0.1}",62,0.43548387096774194,0.5,0.0,0.43548387096774194,1.0,0.6067415730337079,1.0,0.0,1.0,0.43548387096774194,True,0.5862433862433863,0.25549475797608395,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17
AMZN,4h,PAPER_1G_L1LR,2018-03,"{""C"":1.0}",62,0.4838709677419355,0.5132275132275133,0.02940311800138684,0.4444444444444444,0.7407407407407407,0.5555555555555556,0.7407407407407407,0.2857142857142857,0.7258064516129032,0.43548387096774194,False,0.4925925925925926,0.2753584402023916,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0
AMZN,4h,PAPER_1G_L1LR,2018-04,"{""C"":0.01}",63,0.4444444444444444,0.5,0.0,0.4444444444444444,1.0,0.6153846153846154,1.0,0.0,1.0,0.4444444444444444,True,0.44285714285714284,0.25460347679535594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AMZN,4h,PAPER_1G_L1LR,2018-04,"{""C"":0.1}",63,0.4444444444444444,0.5,0.0,0.4444444444444444,1.0,0.6153846153846154,1.0,0.0,1.0,0.4444444444444444,True,0.44285714285714284,0.25460347679535594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AMZN,4h,PAPER_1G_L1LR,2018-04,"{""C"":1.0}",63,0.42857142857142855,0.4357142857142857,-0.12909944487358058,0.3888888888888889,0.5,0.4375,0.5,0.37142857142857144,0.5714285714285714,0.4444444444444444,False,0.388265306122449,0.3572034570023924,0.0,5.551115123125783e-17,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_L1LR,2018-05,"{""C"":0.01}",65,0.5846153846153846,0.5,0.0,0.5846153846153846,1.0,0.7378640776699029,1.0,0.0,1.0,0.5846153846153846,True,0.5755360623781677,0.2478164585226945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_L1LR,2018-05,"{""C"":0.1}",65,0.5076923076923077,0.45029239766081874,-0.13065717650803632,0.5555555555555556,0.7894736842105263,0.6521739130434783,0.7894736842105263,0.1111111111111111,0.8307692307692308,0.5846153846153846,False,0.5321637426900585,0.24949247347894227,0.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17
AMZN,4h,PAPER_1G_L1LR,2018-05,"{""C"":1.0}",65,0.5538461538461539,0.5058479532163742,0.014020337228917873,0.5882352941176471,0.7894736842105263,0.6741573033707865,0.7894736842105263,0.2222222222222222,0.7846153846153846,0.5846153846153846,False,0.46881091617933723,0.28165198815890197,0.0,0.0,0.0,7.28583859910259e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17
AMZN,4h,PAPER_1G_L1LR,2018-06,"{""C"":0.01}",63,0.6349206349206349,0.5,0.0,0.6349206349206349,1.0,0.7766990291262136,1.0,0.0,1.0,0.6349206349206349,True,0.47663043478260875,0.2470328934482401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AMZN,4h,PAPER_1G_L1LR,2018-06,"{""C"":0.1}",63,0.6190476190476191,0.5059782608695652,0.02129608504821507,0.6379310344827587,0.925,0.7551020408163265,0.925,0.08695652173913043,0.9206349206349206,0.6349206349206349,False,0.45869565217391306,0.2471125587780074,0.0,0.0,0.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,5.551115123125783e-17,0.0
AMZN,4h,PAPER_1G_L1LR,2018-06,"{""C"":1.0}",63,0.49206349206349204,0.45217391304347826,-0.09565217391304348,0.6,0.6,0.6,0.6,0.30434782608695654,0.6349206349206349,0.6349206349206349,False,0.4440217391304348,0.3028425780395011,0.0,5.551115123125783e-17,5.551115123125783e-17,8.326672684688674e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_L1LR,2018-07,"{""C"":0.01}",60,0.5,0.5,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,True,0.6166666666666667,0.2457048940832725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_L1LR,2018-07,"{""C"":0.1}",60,0.5166666666666667,0.5166666666666667,0.046676002800933654,0.5098039215686274,0.8666666666666667,0.6419753086419753,0.8666666666666667,0.16666666666666666,0.85,0.5,False,0.605,0.24872922097669461,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,2.7755575615628914e-17
AMZN,4h,PAPER_1G_L1LR,2018-07,"{""C"":1.0}",60,0.5666666666666667,0.5666666666666667,0.2222222222222222,0.5370370370370371,0.9666666666666667,0.6904761904761905,0.9666666666666667,0.16666666666666666,0.9,0.5,False,0.5083333333333333,0.25153977035808345,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17
AMZN,4h,PAPER_1G_L1LR,2018-08,"{""C"":0.01}",69,0.5797101449275363,0.5,0.0,0.5797101449275363,1.0,0.7339449541284404,1.0,0.0,1.0,0.5797101449275363,True,0.618103448275862,0.2424716062736615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_L1LR,2018-08,"{""C"":0.1}",69,0.5942028985507246,0.5456896551724137,0.11534829540788678,0.6071428571428571,0.85,0.7083333333333334,0.85,0.2413793103448276,0.8115942028985508,0.5797101449275363,False,0.6331896551724138,0.24123067502563042,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17
AMZN,4h,PAPER_1G_L1LR,2018-08,"{""C"":1.0}",69,0.5942028985507246,0.5456896551724137,0.11534829540788678,0.6071428571428571,0.85,0.7083333333333334,0.85,0.2413793103448276,0.8115942028985508,0.5797101449275363,False,0.4831896551724138,0.2759482097555388,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-03,"{""C"":0.01}",62,0.5,0.49375,-0.013549853549457657,0.5116279069767442,0.6875,0.5866666666666667,0.6875,0.3,0.6935483870967742,0.5161290322580645,False,0.5515625,,0.0,0.0,0.0,5.724587470723463e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-03,"{""C"":0.1}",62,0.46774193548387094,0.46354166666666663,-0.07543383751631462,0.48717948717948717,0.59375,0.5352112676056338,0.59375,0.3333333333333333,0.6290322580645161,0.5161290322580645,False,0.5390625,,0.0,5.551115123125783e-17,5.551115123125783e-17,1.3877787807814457e-17,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-03,"{""C"":1.0}",62,0.532258064516129,0.5302083333333334,0.060894276207042165,0.5428571428571428,0.59375,0.5671641791044776,0.59375,0.4666666666666667,0.5645161290322581,0.5161290322580645,False,0.5786458333333333,,0.0,0.0,0.0,6.245004513516506e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-04,"{""C"":0.01}",63,0.5555555555555556,0.5589717741935484,0.13052314094665607,0.5333333333333333,0.7741935483870968,0.631578947368421,0.7741935483870968,0.34375,0.7142857142857143,0.49206349206349204,False,0.5796370967741935,,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-04,"{""C"":0.1}",63,0.47619047619047616,0.47580645161290325,-0.04843594796964828,0.4666666666666667,0.45161290322580644,0.45901639344262296,0.45161290322580644,0.5,0.47619047619047616,0.49206349206349204,False,0.5574596774193548,,0.0,5.551115123125783e-17,5.551115123125783e-17,7.632783294297951e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-04,"{""C"":1.0}",63,0.4444444444444444,0.44405241935483875,-0.11200812967981165,0.43333333333333335,0.41935483870967744,0.4262295081967213,0.41935483870967744,0.46875,0.47619047619047616,0.49206349206349204,False,0.4334677419354839,,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-05,"{""C"":0.01}",66,0.5454545454545454,0.5349487418452936,0.07055815512267397,0.5897435897435898,0.6216216216216216,0.6052631578947368,0.6216216216216216,0.4482758620689655,0.5909090909090909,0.5606060606060606,False,0.5619757688723206,,0.0,0.0,0.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-05,"{""C"":0.1}",66,0.6060606060606061,0.6076421248835042,0.21369687880543223,0.6666666666666666,0.5945945945945946,0.6285714285714286,0.5945945945945946,0.6206896551724138,0.5,0.5606060606060606,False,0.6272134203168686,,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-05,"{""C"":1.0}",66,0.6666666666666666,0.6728797763280522,0.3438422020934522,0.7419354838709677,0.6216216216216216,0.6764705882352942,0.6216216216216216,0.7241379310344828,0.4696969696969697,0.5606060606060606,False,0.6570363466915191,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-06,"{""C"":0.01}",63,0.4126984126984127,0.4074074074074074,-0.18349396085439343,0.48484848484848486,0.4444444444444444,0.463768115942029,0.4444444444444444,0.37037037037037035,0.5238095238095238,0.5714285714285714,False,0.41358024691358025,,0.0,0.0,0.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-06,"{""C"":0.1}",63,0.3968253968253968,0.38888888888888884,-0.22063893940587664,0.47058823529411764,0.4444444444444444,0.45714285714285713,0.4444444444444444,0.3333333333333333,0.5396825396825397,0.5714285714285714,False,0.3652263374485597,,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-06,"{""C"":1.0}",63,0.42857142857142855,0.4212962962962963,-0.15628591541249595,0.5,0.4722222222222222,0.4857142857142857,0.4722222222222222,0.37037037037037035,0.5396825396825397,0.5714285714285714,False,0.42592592592592593,,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-07,"{""C"":0.01}",60,0.5166666666666667,0.5183150183150182,0.03494282789073061,0.6666666666666666,0.5128205128205128,0.5797101449275363,0.5128205128205128,0.5238095238095238,0.5,0.65,False,0.5567765567765568,,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-07,"{""C"":0.1}",60,0.43333333333333335,0.47619047619047616,-0.047619047619047616,0.6190476190476191,0.3333333333333333,0.43333333333333335,0.3333333333333333,0.6190476190476191,0.35,0.65,False,0.5067155067155067,,0.0,5.551115123125783e-17,5.551115123125783e-17,1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-07,"{""C"":1.0}",60,0.36666666666666664,0.40293040293040294,-0.19413919413919414,0.5238095238095238,0.28205128205128205,0.36666666666666664,0.28205128205128205,0.5238095238095238,0.35,0.65,False,0.44932844932844934,,0.0,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-08,"{""C"":0.01}",69,0.5507246376811594,0.39052287581699346,-0.2330945972372501,0.6851851851851852,0.7254901960784313,0.7047619047619048,0.7254901960784313,0.05555555555555555,0.782608695652174,0.7391304347826086,False,0.3088235294117648,,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-08,"{""C"":0.1}",69,0.5507246376811594,0.4084967320261438,-0.18649268797675694,0.6923076923076923,0.7058823529411765,0.6990291262135923,0.7058823529411765,0.1111111111111111,0.7536231884057971,0.7391304347826086,False,0.2652505446623094,,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,4h,PAPER_1G_LINSVM,2018-08,"{""C"":1.0}",69,0.43478260869565216,0.29411764705882354,-0.3929526239966879,0.625,0.5882352941176471,0.6060606060606061,0.5882352941176471,0.0,0.6956521739130435,0.7391304347826086,False,0.23583877995642702,,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-03,"{""C"":0.01}",62,0.41935483870967744,0.46455026455026455,-0.09979291503678975,0.41509433962264153,0.8148148148148148,0.55,0.8148148148148148,0.11428571428571428,0.8548387096774194,0.43548387096774194,False,0.4989417989417989,,0.0,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,5.551115123125783e-17,0.0,0.0,0.0,8.326672684688674e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-03,"{""C"":0.1}",62,0.4838709677419355,0.5386243386243386,0.14066450616724613,0.45614035087719296,0.9629629629629629,0.6190476190476191,0.9629629629629629,0.11428571428571428,0.9193548387096774,0.43548387096774194,False,0.4068783068783069,,0.0,0.0,0.0,2.7755575615628914e-17,5.551115123125783e-17,1.1102230246251565e-16,0.0,1.1102230246251565e-16,8.326672684688674e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-03,"{""C"":1.0}",62,0.41935483870967744,0.47724867724867726,-0.10513950261018581,0.423728813559322,0.9259259259259259,0.5813953488372093,0.9259259259259259,0.02857142857142857,0.9516129032258065,0.43548387096774194,False,0.35185185185185186,,0.0,5.551115123125783e-17,5.551115123125783e-17,1.3877787807814457e-17,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,6.938893903907228e-17,1.1102230246251565e-16,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-04,"{""C"":0.01}",63,0.47619047619047616,0.47857142857142854,-0.04264014327112209,0.42424242424242425,0.5,0.45901639344262296,0.5,0.45714285714285713,0.5238095238095238,0.4444444444444444,False,0.4239795918367347,,0.0,5.551115123125783e-17,5.551115123125783e-17,9.020562075079397e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-04,"{""C"":0.1}",63,0.42857142857142855,0.4357142857142857,-0.12909944487358058,0.3888888888888889,0.5,0.4375,0.5,0.37142857142857144,0.5714285714285714,0.4444444444444444,False,0.4362244897959184,,0.0,5.551115123125783e-17,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-04,"{""C"":1.0}",63,0.4126984126984127,0.42142857142857143,-0.15860619520032992,0.3783783783783784,0.5,0.4307692307692308,0.5,0.34285714285714286,0.5873015873015873,0.4444444444444444,False,0.4219387755102041,,0.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-05,"{""C"":0.01}",65,0.6,0.5346003898635477,0.1100073369768059,0.603448275862069,0.9210526315789473,0.7291666666666666,0.9210526315789473,0.14814814814814814,0.8923076923076924,0.5846153846153846,False,0.4688109161793372,,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-05,"{""C"":0.1}",65,0.6153846153846154,0.5531189083820662,0.15935672514619884,0.6140350877192983,0.9210526315789473,0.7368421052631579,0.9210526315789473,0.18518518518518517,0.8769230769230769,0.5846153846153846,False,0.5087719298245614,,0.0,0.0,0.0,2.7755575615628914e-17,0.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-05,"{""C"":1.0}",65,0.5846153846153846,0.5375243664717348,0.08996383055222301,0.6078431372549019,0.8157894736842105,0.6966292134831461,0.8157894736842105,0.25925925925925924,0.7846153846153846,0.5846153846153846,False,0.5019493177387915,,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-06,"{""C"":0.01}",63,0.5238095238095238,0.4679347826086957,-0.06727519406921198,0.6136363636363636,0.675,0.6428571428571429,0.675,0.2608695652173913,0.6984126984126984,0.6349206349206349,False,0.4646739130434782,,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,4h,PAPER_1G_LINSVM,2018-06,"{""C"":0.1}",63,0.5238095238095238,0.48641304347826086,-0.02717391304347826,0.625,0.625,0.625,0.625,0.34782608695652173,0.6349206349206349,0.6349206349206349,False,0.4972826086956522,,0.0,0.0,5.551115123125783e-17,5.898059818321144e-17,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0
