key,cutoff,latest_context_end,observed_bars,missing_bars,open_step,close_step,eligible
AAPL|2018-02-06 16:30:00+00:00,2018-02-06 16:25:00+00:00,2018-02-06 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-06 16:30:00+00:00,2018-02-06 16:25:00+00:00,2018-02-06 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-07 14:30:00+00:00,2018-02-07 14:25:00+00:00,2018-02-06 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-07 14:30:00+00:00,2018-02-07 14:25:00+00:00,2018-02-06 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-07 15:30:00+00:00,2018-02-07 15:25:00+00:00,2018-02-07 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-07 15:30:00+00:00,2018-02-07 15:25:00+00:00,2018-02-07 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-07 16:30:00+00:00,2018-02-07 16:25:00+00:00,2018-02-07 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-07 16:30:00+00:00,2018-02-07 16:25:00+00:00,2018-02-07 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-08 14:30:00+00:00,2018-02-08 14:25:00+00:00,2018-02-07 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-08 14:30:00+00:00,2018-02-08 14:25:00+00:00,2018-02-07 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-08 15:30:00+00:00,2018-02-08 15:25:00+00:00,2018-02-08 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-08 15:30:00+00:00,2018-02-08 15:25:00+00:00,2018-02-08 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-08 16:30:00+00:00,2018-02-08 16:25:00+00:00,2018-02-08 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-08 16:30:00+00:00,2018-02-08 16:25:00+00:00,2018-02-08 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-09 14:30:00+00:00,2018-02-09 14:25:00+00:00,2018-02-08 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-09 14:30:00+00:00,2018-02-09 14:25:00+00:00,2018-02-08 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-09 15:30:00+00:00,2018-02-09 15:25:00+00:00,2018-02-09 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-09 15:30:00+00:00,2018-02-09 15:25:00+00:00,2018-02-09 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-09 16:30:00+00:00,2018-02-09 16:25:00+00:00,2018-02-09 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-09 16:30:00+00:00,2018-02-09 16:25:00+00:00,2018-02-09 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-12 14:30:00+00:00,2018-02-12 14:25:00+00:00,2018-02-09 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-12 14:30:00+00:00,2018-02-12 14:25:00+00:00,2018-02-09 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-12 15:30:00+00:00,2018-02-12 15:25:00+00:00,2018-02-12 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-12 15:30:00+00:00,2018-02-12 15:25:00+00:00,2018-02-12 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-12 16:30:00+00:00,2018-02-12 16:25:00+00:00,2018-02-12 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-12 16:30:00+00:00,2018-02-12 16:25:00+00:00,2018-02-12 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-13 14:30:00+00:00,2018-02-13 14:25:00+00:00,2018-02-12 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-13 14:30:00+00:00,2018-02-13 14:25:00+00:00,2018-02-12 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-13 15:30:00+00:00,2018-02-13 15:25:00+00:00,2018-02-13 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-13 15:30:00+00:00,2018-02-13 15:25:00+00:00,2018-02-13 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-13 16:30:00+00:00,2018-02-13 16:25:00+00:00,2018-02-13 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-13 16:30:00+00:00,2018-02-13 16:25:00+00:00,2018-02-13 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-14 14:30:00+00:00,2018-02-14 14:25:00+00:00,2018-02-13 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-14 14:30:00+00:00,2018-02-14 14:25:00+00:00,2018-02-13 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-14 15:30:00+00:00,2018-02-14 15:25:00+00:00,2018-02-14 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-14 15:30:00+00:00,2018-02-14 15:25:00+00:00,2018-02-14 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-14 16:30:00+00:00,2018-02-14 16:25:00+00:00,2018-02-14 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-14 16:30:00+00:00,2018-02-14 16:25:00+00:00,2018-02-14 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-15 14:30:00+00:00,2018-02-15 14:25:00+00:00,2018-02-14 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-15 14:30:00+00:00,2018-02-15 14:25:00+00:00,2018-02-14 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-15 15:30:00+00:00,2018-02-15 15:25:00+00:00,2018-02-15 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-15 15:30:00+00:00,2018-02-15 15:25:00+00:00,2018-02-15 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-15 16:30:00+00:00,2018-02-15 16:25:00+00:00,2018-02-15 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-15 16:30:00+00:00,2018-02-15 16:25:00+00:00,2018-02-15 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-16 14:30:00+00:00,2018-02-16 14:25:00+00:00,2018-02-15 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-16 14:30:00+00:00,2018-02-16 14:25:00+00:00,2018-02-15 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-16 15:30:00+00:00,2018-02-16 15:25:00+00:00,2018-02-16 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-16 15:30:00+00:00,2018-02-16 15:25:00+00:00,2018-02-16 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-16 16:30:00+00:00,2018-02-16 16:25:00+00:00,2018-02-16 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-16 16:30:00+00:00,2018-02-16 16:25:00+00:00,2018-02-16 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-20 14:30:00+00:00,2018-02-20 14:25:00+00:00,2018-02-16 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-20 14:30:00+00:00,2018-02-20 14:25:00+00:00,2018-02-16 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-20 15:30:00+00:00,2018-02-20 15:25:00+00:00,2018-02-20 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-20 15:30:00+00:00,2018-02-20 15:25:00+00:00,2018-02-20 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-20 16:30:00+00:00,2018-02-20 16:25:00+00:00,2018-02-20 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-20 16:30:00+00:00,2018-02-20 16:25:00+00:00,2018-02-20 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-21 14:30:00+00:00,2018-02-21 14:25:00+00:00,2018-02-20 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-21 14:30:00+00:00,2018-02-21 14:25:00+00:00,2018-02-20 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-21 15:30:00+00:00,2018-02-21 15:25:00+00:00,2018-02-21 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-21 15:30:00+00:00,2018-02-21 15:25:00+00:00,2018-02-21 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-21 16:30:00+00:00,2018-02-21 16:25:00+00:00,2018-02-21 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-21 16:30:00+00:00,2018-02-21 16:25:00+00:00,2018-02-21 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-22 14:30:00+00:00,2018-02-22 14:25:00+00:00,2018-02-21 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-22 14:30:00+00:00,2018-02-22 14:25:00+00:00,2018-02-21 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-22 15:30:00+00:00,2018-02-22 15:25:00+00:00,2018-02-22 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-22 15:30:00+00:00,2018-02-22 15:25:00+00:00,2018-02-22 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-22 16:30:00+00:00,2018-02-22 16:25:00+00:00,2018-02-22 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-22 16:30:00+00:00,2018-02-22 16:25:00+00:00,2018-02-22 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-23 14:30:00+00:00,2018-02-23 14:25:00+00:00,2018-02-22 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-23 14:30:00+00:00,2018-02-23 14:25:00+00:00,2018-02-22 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-23 15:30:00+00:00,2018-02-23 15:25:00+00:00,2018-02-23 15:25:00+00:00,512,0,2,49,True
AMZN|2018-02-23 15:30:00+00:00,2018-02-23 15:25:00+00:00,2018-02-23 15:25:00+00:00,512,0,2,49,True
AAPL|2018-02-23 16:30:00+00:00,2018-02-23 16:25:00+00:00,2018-02-23 16:25:00+00:00,512,0,2,49,True
AMZN|2018-02-23 16:30:00+00:00,2018-02-23 16:25:00+00:00,2018-02-23 16:25:00+00:00,512,0,2,49,True
AAPL|2018-02-26 14:30:00+00:00,2018-02-26 14:25:00+00:00,2018-02-23 21:00:00+00:00,512,0,1,48,True
AMZN|2018-02-26 14:30:00+00:00,2018-02-26 14:25:00+00:00,2018-02-23 21:00:00+00:00,512,0,1,48,True
AAPL|2018-02-26 15:30:00+00:00,2018-02-26 15:25:00+00:00,2018-02-26 15:25:00+00:00,512,0,2,49,True
