phase,symbol,month,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
later,AAPL,2019-02,CHRONOS_LR,2,,0.0,0.3264721537381735,,,0.0,1.0,True
later,AMZN,2018-11,F0,60,0.5347222222222222,0.06900655593423542,0.26983766603811665,0.5578703703703705,0.6111111111111112,0.4583333333333333,0.5833333333333334,False
later,AMZN,2018-12,F0,54,0.556390977443609,0.11048004015888321,0.25001419588042223,0.6721804511278195,0.6842105263157895,0.42857142857142855,0.6111111111111112,False
later,AMZN,2019-01,F0,63,0.42315789473684207,-0.15272267317972885,0.280979884288332,0.37157894736842106,0.5263157894736842,0.32,0.5873015873015873,False
later,AMZN,2019-02,F0,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,R1,60,0.5277777777777778,0.055978284637523995,0.2844212127969923,0.5173611111111112,0.6388888888888888,0.4166666666666667,0.6166666666666667,False
later,AMZN,2018-12,R1,54,0.5323308270676692,0.061928224614379454,0.2584394215807982,0.6225563909774435,0.5789473684210527,0.4857142857142857,0.5370370370370371,False
later,AMZN,2019-01,R1,63,0.44263157894736843,-0.11775013847245042,0.272779513025182,0.3821052631578947,0.6052631578947368,0.28,0.6507936507936508,False
later,AMZN,2019-02,R1,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,F1,60,0.5138888888888888,0.02723168561657922,0.267106988666287,0.5370370370370371,0.5277777777777778,0.5,0.5166666666666667,False
later,AMZN,2018-12,F1,54,0.606015037593985,0.20770247549870044,0.23183241241765348,0.6270676691729323,0.5263157894736842,0.6857142857142857,0.3888888888888889,False
later,AMZN,2019-01,F1,63,0.49684210526315786,-0.006186882248897459,0.27251657027097936,0.44105263157894736,0.47368421052631576,0.52,0.47619047619047616,False
later,AMZN,2019-02,F1,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,F2,60,0.5694444444444444,0.14433756729740643,0.26969373427795784,0.5532407407407408,0.7222222222222222,0.4166666666666667,0.6666666666666666,False
later,AMZN,2018-12,F2,54,0.544360902255639,0.08568334725853646,0.2564036519905897,0.637593984962406,0.631578947368421,0.45714285714285713,0.5740740740740741,False
later,AMZN,2019-01,F2,63,0.5163157894736843,0.03203033152014646,0.25860775810321435,0.5073684210526317,0.5526315789473685,0.48,0.5396825396825397,False
later,AMZN,2019-02,F2,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,F6,60,0.5555555555555556,0.11412279800291011,0.2516044727982864,0.5486111111111112,0.6944444444444444,0.4166666666666667,0.65,False
later,AMZN,2018-12,F6,54,0.5037593984962406,0.007261300615130208,0.24809209185139564,0.631578947368421,0.5789473684210527,0.42857142857142855,0.5740740740740741,False
later,AMZN,2019-01,F6,63,0.4421052631578948,-0.12762257587800854,0.2626374936415917,0.39052631578947367,0.6842105263157895,0.2,0.7301587301587301,False
later,AMZN,2019-02,F6,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,A01,60,0.5902777777777778,0.18544954675472894,0.24509439548115772,0.5833333333333334,0.7222222222222222,0.4583333333333333,0.65,False
later,AMZN,2018-12,A01,54,0.575187969924812,0.14372207796170244,0.24374736366396818,0.5699248120300752,0.5789473684210527,0.5714285714285714,0.48148148148148145,False
later,AMZN,2019-01,A01,63,0.5431578947368421,0.08446877845160874,0.25427667715669167,0.5042105263157894,0.5263157894736842,0.56,0.49206349206349204,False
later,AMZN,2019-02,A01,2,0.5,0.0,0.26145143278404165,0.0,1.0,0.0,1.0,True
later,AMZN,2018-11,A1,60,0.5833333333333334,0.1755241554314476,0.26627770336423956,0.5636574074074074,0.75,0.4166666666666667,0.6833333333333333,False
later,AMZN,2018-12,A1,54,0.544360902255639,0.08568334725853646,0.25914320785076533,0.6345864661654136,0.631578947368421,0.45714285714285713,0.5740740740740741,False
