symbol,month,method,C,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
AMZN,2018-04,E01,0.01,63,0.425,-0.15348515337873012,0.2905830052783668,0.37755102040816324,0.5357142857142857,0.3142857142857143,0.6190476190476191,False
AMZN,2018-04,E1,1.0,63,0.4714285714285714,-0.05696872918958851,0.38984399230370215,0.4459183673469388,0.42857142857142855,0.5142857142857142,0.4603174603174603,False
AMZN,2018-05,A01,0.01,65,0.41130604288499023,-0.1784344596771036,0.2628072169333691,0.41033138401559455,0.5263157894736842,0.2962962962962963,0.6,False
AMZN,2018-05,A1,1.0,65,0.4429824561403509,-0.11470786693528089,0.2998881834103984,0.4483430799220273,0.5526315789473685,0.3333333333333333,0.6,False
AMZN,2018-05,E01,0.01,65,0.4405458089668616,-0.11731832259293794,0.2634306782766416,0.41033138401559455,0.47368421052631576,0.4074074074074074,0.5230769230769231,False
AMZN,2018-05,E1,1.0,65,0.4298245614035088,-0.14035087719298245,0.29906108972233536,0.44541910331384016,0.5263157894736842,0.3333333333333333,0.5846153846153846,False
AMZN,2018-06,A01,0.01,63,0.4369565217391304,-0.13946176436134353,0.2521038816551671,0.5141304347826087,0.7,0.17391304347826086,0.746031746031746,False
AMZN,2018-06,A1,1.0,63,0.5179347826086956,0.04054653794259671,0.2651912934816483,0.47934782608695653,0.775,0.2608695652173913,0.7619047619047619,False
AMZN,2018-06,E01,0.01,63,0.4369565217391304,-0.13946176436134353,0.25307017878524957,0.5097826086956522,0.7,0.17391304347826086,0.746031746031746,False
AMZN,2018-06,E1,1.0,63,0.4929347826086956,-0.015326608432839837,0.2672369153001049,0.46304347826086956,0.725,0.2608695652173913,0.7301587301587301,False
AMZN,2018-07,A01,0.01,60,0.55,0.12136700910941023,0.24229320854154843,0.6155555555555555,0.8333333333333334,0.26666666666666666,0.7833333333333333,False
AMZN,2018-07,A1,1.0,60,0.5333333333333333,0.07881104062391008,0.2702668562973089,0.4955555555555555,0.8,0.26666666666666666,0.7666666666666667,False
AMZN,2018-07,E01,0.01,60,0.5666666666666667,0.15762208124782015,0.241473887252682,0.6088888888888889,0.8333333333333334,0.3,0.7666666666666667,False
AMZN,2018-07,E1,1.0,60,0.5333333333333333,0.07881104062391008,0.2698317069345909,0.49777777777777776,0.8,0.26666666666666666,0.7666666666666667,False
AMZN,2018-08,A01,0.01,69,0.594396551724138,0.20252789748842934,0.23344369951074745,0.6491379310344828,0.775,0.41379310344827586,0.6956521739130435,False
AMZN,2018-08,A1,1.0,69,0.5646551724137931,0.13871773800577353,0.22984888719998964,0.6456896551724138,0.75,0.3793103448275862,0.6956521739130435,False
AMZN,2018-08,E01,0.01,69,0.594396551724138,0.20252789748842934,0.2334234049419266,0.6474137931034483,0.775,0.41379310344827586,0.6956521739130435,False
AMZN,2018-08,E1,1.0,69,0.5818965517241379,0.1734859613247207,0.22814033213823565,0.6577586206896551,0.75,0.41379310344827586,0.6811594202898551,False
