symbol,month,method,C,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
AAPL,2018-06,M_F2,1.0,63,0.4583333333333333,-0.08248900219951122,0.3323572749450447,0.345679012345679,0.4722222222222222,0.4444444444444444,0.5079365079365079,False
AAPL,2018-07,M_F2,0.01,60,0.47985347985347987,-0.03863074974250641,0.27387296217055795,0.46153846153846156,0.4358974358974359,0.5238095238095238,0.45,False
AAPL,2018-07,M_F2,0.1,60,0.5073260073260073,0.014008295367013146,0.2958940376470177,0.49694749694749696,0.5384615384615384,0.47619047619047616,0.5333333333333333,False
AAPL,2018-07,M_F2,1.0,60,0.49450549450549447,-0.010488677029536228,0.3066789450026201,0.49572649572649574,0.5128205128205128,0.47619047619047616,0.5166666666666667,False
AAPL,2018-08,M_F2,0.01,69,0.6209150326797386,0.21913448731981788,0.22151398078533288,0.6721132897603487,0.6862745098039216,0.5555555555555556,0.6231884057971014,False
AAPL,2018-08,M_F2,0.1,69,0.6290849673202614,0.22966668972778925,0.21865473187401713,0.7069716775599129,0.6470588235294118,0.6111111111111112,0.5797101449275363,False
AAPL,2018-08,M_F2,1.0,69,0.6290849673202614,0.22966668972778925,0.22131579356907596,0.7135076252723312,0.6470588235294118,0.6111111111111112,0.5797101449275363,False
AMZN,2018-03,M_F2,0.01,62,0.4005291005291005,-0.2254254980353404,0.26549614108688735,0.4052910052910053,0.6296296296296297,0.17142857142857143,0.7419354838709677,False
AMZN,2018-03,M_F2,0.1,62,0.3677248677248677,-0.2997679495150803,0.333786004522041,0.35767195767195775,0.5925925925925926,0.14285714285714285,0.7419354838709677,False
AMZN,2018-03,M_F2,1.0,62,0.37936507936507935,-0.24242701741113504,0.4188340657516886,0.346031746031746,0.4444444444444444,0.3142857142857143,0.5806451612903226,False
AMZN,2018-04,M_F2,0.01,63,0.4107142857142857,-0.18430244519362143,0.29227053383876217,0.36632653061224496,0.5357142857142857,0.2857142857142857,0.6349206349206349,False
AMZN,2018-04,M_F2,0.1,63,0.4464285714285714,-0.10660035817780521,0.3728310100355996,0.3918367346938776,0.4642857142857143,0.42857142857142855,0.5238095238095238,False
AMZN,2018-04,M_F2,1.0,63,0.42857142857142855,-0.1419904585617662,0.4145991940287165,0.41836734693877553,0.42857142857142855,0.42857142857142855,0.5079365079365079,False
AMZN,2018-05,M_F2,0.01,65,0.4327485380116959,-0.13270433211332325,0.2630897496446649,0.3654970760233919,0.42105263157894735,0.4444444444444444,0.47692307692307695,False
AMZN,2018-05,M_F2,0.1,65,0.37962962962962965,-0.24216105241892633,0.28566799832687867,0.3489278752436647,0.5,0.25925925925925924,0.6,False
AMZN,2018-05,M_F2,1.0,65,0.41130604288499023,-0.1784344596771036,0.31673066150748486,0.35964912280701755,0.5263157894736842,0.2962962962962963,0.6,False
AMZN,2018-06,M_F2,0.01,63,0.4369565217391304,-0.13946176436134353,0.2534246630692764,0.4945652173913043,0.7,0.17391304347826086,0.746031746031746,False
AMZN,2018-06,M_F2,0.1,63,0.44619565217391305,-0.11468292773139112,0.2602997621892705,0.4619565217391305,0.675,0.21739130434782608,0.7142857142857143,False
AMZN,2018-06,M_F2,1.0,63,0.5054347826086957,0.01202256589321927,0.2656470452275708,0.45652173913043476,0.75,0.2608695652173913,0.746031746031746,False
AMZN,2018-07,M_F2,0.01,60,0.5833333333333334,0.20227834851568371,0.2443854276429482,0.6166666666666667,0.8666666666666667,0.3,0.7833333333333333,False
AMZN,2018-07,M_F2,0.1,60,0.6,0.2364331218717302,0.25348679964743215,0.5777777777777777,0.8666666666666667,0.3333333333333333,0.7666666666666667,False
AMZN,2018-07,M_F2,1.0,60,0.55,0.11547005383792515,0.26331019524710897,0.5422222222222222,0.8,0.3,0.75,False
AMZN,2018-08,M_F2,0.01,69,0.5896551724137931,0.19814017293489855,0.23553566819809002,0.6456896551724138,0.8,0.3793103448275862,0.7246376811594203,False
AMZN,2018-08,M_F2,0.1,69,0.594396551724138,0.20252789748842934,0.22765844297635088,0.661206896551724,0.775,0.41379310344827586,0.6956521739130435,False
AMZN,2018-08,M_F2,1.0,69,0.6116379310344828,0.23648875780580347,0.22830928356035568,0.653448275862069,0.775,0.4482758620689655,0.6811594202898551,False
